,frame,x,y,r,name,sample_rate,examplenr
66,67,851,516,251,framenr_67_framevid_June16_20,25.0,exp2
67,68,867,528,234,framenr_68_framevid_June16_20,25.0,exp2
68,69,857,536,227,framenr_69_framevid_June16_20,25.0,exp2
69,70,859,540,227,framenr_70_framevid_June16_20,25.0,exp2
70,71,827,552,194,framenr_71_framevid_June16_20,25.0,exp2
71,72,859,536,227,framenr_72_framevid_June16_20,25.0,exp2
72,73,857,536,224,framenr_73_framevid_June16_20,25.0,exp2
73,74,857,530,253,framenr_74_framevid_June16_20,25.0,exp2
74,75,865,524,260,framenr_75_framevid_June16_20,25.0,exp2
75,76,863,530,224,framenr_76_framevid_June16_20,25.0,exp2
76,77,865,528,253,framenr_77_framevid_June16_20,25.0,exp2
77,78,871,518,257,framenr_78_framevid_June16_20,25.0,exp2
78,79,869,518,253,framenr_79_framevid_June16_20,25.0,exp2
79,80,867,522,244,framenr_80_framevid_June16_20,25.0,exp2
80,81,867,522,244,framenr_81_framevid_June16_20,25.0,exp2
81,82,869,530,211,framenr_82_framevid_June16_20,25.0,exp2
82,83,869,532,206,framenr_83_framevid_June16_20,25.0,exp2
83,84,871,520,246,framenr_84_framevid_June16_20,25.0,exp2
84,85,873,528,220,framenr_85_framevid_June16_20,25.0,exp2
85,86,887,506,246,framenr_86_framevid_June16_20,25.0,exp2
86,87,1307,746,257,framenr_87_framevid_June16_20,25.0,exp2
87,88,881,566,239,framenr_88_framevid_June16_20,25.0,exp2
88,89,929,548,261,framenr_89_framevid_June16_20,25.0,exp2
89,90,929,572,221,framenr_90_framevid_June16_20,25.0,exp2
90,91,1309,734,245,framenr_91_framevid_June16_20,25.0,exp2
91,92,923,578,201,framenr_92_framevid_June16_20,25.0,exp2
92,93,919,568,196,framenr_93_framevid_June16_20,25.0,exp2
93,94,925,534,248,framenr_94_framevid_June16_20,25.0,exp2
94,95,919,558,195,framenr_95_framevid_June16_20,25.0,exp2
95,96,921,556,194,framenr_96_framevid_June16_20,25.0,exp2
96,97,1307,730,247,framenr_97_framevid_June16_20,25.0,exp2
97,98,1309,738,259,framenr_98_framevid_June16_20,25.0,exp2
98,99,901,496,222,framenr_99_framevid_June16_20,25.0,exp2
99,100,891,504,216,framenr_100_framevid_June16_20,25.0,exp2
100,101,1329,814,229,framenr_101_framevid_June16_20,25.0,exp2
101,102,875,516,222,framenr_102_framevid_June16_20,25.0,exp2
102,103,869,520,245,framenr_103_framevid_June16_20,25.0,exp2
103,104,871,526,250,framenr_104_framevid_June16_20,25.0,exp2
104,105,869,524,235,framenr_105_framevid_June16_20,25.0,exp2
105,106,863,528,235,framenr_106_framevid_June16_20,25.0,exp2
106,107,851,550,235,framenr_107_framevid_June16_20,25.0,exp2
107,108,847,552,233,framenr_108_framevid_June16_20,25.0,exp2
108,109,855,538,250,framenr_109_framevid_June16_20,25.0,exp2
109,110,859,530,260,framenr_110_framevid_June16_20,25.0,exp2
110,111,849,536,250,framenr_111_framevid_June16_20,25.0,exp2
111,112,849,536,251,framenr_112_framevid_June16_20,25.0,exp2
112,113,845,532,247,framenr_113_framevid_June16_20,25.0,exp2
113,114,845,528,248,framenr_114_framevid_June16_20,25.0,exp2
114,115,851,520,258,framenr_115_framevid_June16_20,25.0,exp2
115,116,851,530,249,framenr_116_framevid_June16_20,25.0,exp2
116,117,855,532,250,framenr_117_framevid_June16_20,25.0,exp2
117,118,859,532,251,framenr_118_framevid_June16_20,25.0,exp2
118,119,859,532,246,framenr_119_framevid_June16_20,25.0,exp2
119,120,857,532,242,framenr_120_framevid_June16_20,25.0,exp2
120,121,859,528,243,framenr_121_framevid_June16_20,25.0,exp2
121,122,863,524,243,framenr_122_framevid_June16_20,25.0,exp2
122,123,863,520,243,framenr_123_framevid_June16_20,25.0,exp2
123,124,873,510,252,framenr_124_framevid_June16_20,25.0,exp2
124,125,865,516,239,framenr_125_framevid_June16_20,25.0,exp2
125,126,869,514,241,framenr_126_framevid_June16_20,25.0,exp2
126,127,879,506,252,framenr_127_framevid_June16_20,25.0,exp2
127,128,883,504,253,framenr_128_framevid_June16_20,25.0,exp2
128,129,873,510,240,framenr_129_framevid_June16_20,25.0,exp2
129,130,871,464,268,framenr_130_framevid_June16_20,25.0,exp2
130,131,887,496,258,framenr_131_framevid_June16_20,25.0,exp2
131,132,877,508,225,framenr_132_framevid_June16_20,25.0,exp2
132,133,889,496,263,framenr_133_framevid_June16_20,25.0,exp2
133,134,877,514,244,framenr_134_framevid_June16_20,25.0,exp2
134,135,873,514,243,framenr_135_framevid_June16_20,25.0,exp2
135,136,873,510,250,framenr_136_framevid_June16_20,25.0,exp2
136,137,867,510,250,framenr_137_framevid_June16_20,25.0,exp2
137,138,859,516,249,framenr_138_framevid_June16_20,25.0,exp2
138,139,857,506,268,framenr_139_framevid_June16_20,25.0,exp2
139,140,847,530,230,framenr_140_framevid_June16_20,25.0,exp2
140,141,847,526,266,framenr_141_framevid_June16_20,25.0,exp2
141,142,845,544,236,framenr_142_framevid_June16_20,25.0,exp2
142,143,891,482,252,framenr_143_framevid_June16_20,25.0,exp2
143,144,877,474,213,framenr_144_framevid_June16_20,25.0,exp2
144,145,889,450,232,framenr_145_framevid_June16_20,25.0,exp2
145,146,1321,730,240,framenr_146_framevid_June16_20,25.0,exp2
146,147,927,340,262,framenr_147_framevid_June16_20,25.0,exp2
147,148,1315,728,258,framenr_148_framevid_June16_20,25.0,exp2
148,149,1039,306,266,framenr_149_framevid_June16_20,25.0,exp2
149,150,1341,730,251,framenr_150_framevid_June16_20,25.0,exp2
150,151,1063,288,204,framenr_151_framevid_June16_20,25.0,exp2
151,152,1067,316,194,framenr_152_framevid_June16_20,25.0,exp2
152,153,1073,272,201,framenr_153_framevid_June16_20,25.0,exp2
153,154,1043,232,264,framenr_154_framevid_June16_20,25.0,exp2
154,155,1175,300,164,framenr_155_framevid_June16_20,25.0,exp2
155,156,1207,238,215,framenr_156_framevid_June16_20,25.0,exp2
156,157,1231,294,191,framenr_157_framevid_June16_20,25.0,exp2
157,158,1233,274,238,framenr_158_framevid_June16_20,25.0,exp2
158,159,1263,278,256,framenr_159_framevid_June16_20,25.0,exp2
159,160,1251,304,238,framenr_160_framevid_June16_20,25.0,exp2
160,161,1187,338,225,framenr_161_framevid_June16_20,25.0,exp2
161,162,1179,348,244,framenr_162_framevid_June16_20,25.0,exp2
162,163,1173,360,226,framenr_163_framevid_June16_20,25.0,exp2
163,164,1177,408,262,framenr_164_framevid_June16_20,25.0,exp2
164,165,1107,492,167,framenr_165_framevid_June16_20,25.0,exp2
165,166,1073,502,255,framenr_166_framevid_June16_20,25.0,exp2
166,167,1029,650,255,framenr_167_framevid_June16_20,25.0,exp2
167,168,1249,366,235,framenr_168_framevid_June16_20,25.0,exp2
168,169,807,640,98,framenr_169_framevid_June16_20,25.0,exp2
