,frame,x,y,r,name,sample_rate,examplenr
139,140,1164,496,143,framenr_140_framevid_June16_07,25.0,exp3
140,141,1400,738,187,framenr_141_framevid_June16_07,25.0,exp3
141,142,1448,752,143,framenr_142_framevid_June16_07,25.0,exp3
142,143,1414,734,182,framenr_143_framevid_June16_07,25.0,exp3
143,144,1450,732,228,framenr_144_framevid_June16_07,25.0,exp3
144,145,1096,496,160,framenr_145_framevid_June16_07,25.0,exp3
145,146,1076,504,182,framenr_146_framevid_June16_07,25.0,exp3
146,147,1484,394,175,framenr_147_framevid_June16_07,25.0,exp3
147,148,1454,674,257,framenr_148_framevid_June16_07,25.0,exp3
148,149,1458,664,262,framenr_149_framevid_June16_07,25.0,exp3
149,150,1448,678,225,framenr_150_framevid_June16_07,25.0,exp3
150,151,1420,688,252,framenr_151_framevid_June16_07,25.0,exp3
151,152,1424,658,267,framenr_152_framevid_June16_07,25.0,exp3
152,153,1412,640,253,framenr_153_framevid_June16_07,25.0,exp3
153,154,1400,656,252,framenr_154_framevid_June16_07,25.0,exp3
154,155,1386,672,260,framenr_155_framevid_June16_07,25.0,exp3
155,156,1388,704,226,framenr_156_framevid_June16_07,25.0,exp3
156,157,1380,730,214,framenr_157_framevid_June16_07,25.0,exp3
157,158,1406,718,256,framenr_158_framevid_June16_07,25.0,exp3
158,159,1402,726,226,framenr_159_framevid_June16_07,25.0,exp3
159,160,1464,692,260,framenr_160_framevid_June16_07,25.0,exp3
160,161,1450,528,243,framenr_161_framevid_June16_07,25.0,exp3
161,162,1310,636,265,framenr_162_framevid_June16_07,25.0,exp3
162,163,1458,794,151,framenr_163_framevid_June16_07,25.0,exp3
163,164,1118,550,204,framenr_164_framevid_June16_07,25.0,exp3
164,165,1114,796,68,framenr_165_framevid_June16_07,25.0,exp3
