,frame,x,y,r,name,sample_rate,examplenr
62,63,886,562,230,framenr_63_framevid_June09_01,25.0,exp2
63,64,560,488,211,framenr_64_framevid_June09_01,25.0,exp2
64,65,932,550,171,framenr_65_framevid_June09_01,25.0,exp2
65,66,878,582,135,framenr_66_framevid_June09_01,25.0,exp2
66,67,876,578,140,framenr_67_framevid_June09_01,25.0,exp2
67,68,848,552,240,framenr_68_framevid_June09_01,25.0,exp2
68,69,948,522,202,framenr_69_framevid_June09_01,25.0,exp2
69,70,894,562,152,framenr_70_framevid_June09_01,25.0,exp2
70,71,882,550,148,framenr_71_framevid_June09_01,25.0,exp2
71,72,876,560,150,framenr_72_framevid_June09_01,25.0,exp2
72,73,828,730,259,framenr_73_framevid_June09_01,25.0,exp2
73,74,928,556,182,framenr_74_framevid_June09_01,25.0,exp2
74,75,848,530,239,framenr_75_framevid_June09_01,25.0,exp2
75,76,704,470,268,framenr_76_framevid_June09_01,25.0,exp2
76,77,988,616,230,framenr_77_framevid_June09_01,25.0,exp2
77,78,640,572,252,framenr_78_framevid_June09_01,25.0,exp2
78,79,876,466,243,framenr_79_framevid_June09_01,25.0,exp2
79,80,886,634,239,framenr_80_framevid_June09_01,25.0,exp2
80,81,710,522,119,framenr_81_framevid_June09_01,25.0,exp2
81,82,908,606,214,framenr_82_framevid_June09_01,25.0,exp2
82,83,638,548,235,framenr_83_framevid_June09_01,25.0,exp2
83,84,876,822,253,framenr_84_framevid_June09_01,25.0,exp2
84,85,466,614,201,framenr_85_framevid_June09_01,25.0,exp2
85,86,368,750,192,framenr_86_framevid_June09_01,25.0,exp2
86,87,516,686,253,framenr_87_framevid_June09_01,25.0,exp2
87,88,854,818,268,framenr_88_framevid_June09_01,25.0,exp2
88,89,866,498,210,framenr_89_framevid_June09_01,25.0,exp2
89,90,1036,376,248,framenr_90_framevid_June09_01,25.0,exp2
90,91,974,746,188,framenr_91_framevid_June09_01,25.0,exp2
91,92,480,432,226,framenr_92_framevid_June09_01,25.0,exp2
92,93,924,716,244,framenr_93_framevid_June09_01,25.0,exp2
93,94,516,696,248,framenr_94_framevid_June09_01,25.0,exp2
94,95,952,572,243,framenr_95_framevid_June09_01,25.0,exp2
95,96,464,254,268,framenr_96_framevid_June09_01,25.0,exp2
96,97,1018,580,201,framenr_97_framevid_June09_01,25.0,exp2
97,98,648,588,207,framenr_98_framevid_June09_01,25.0,exp2
98,99,278,132,160,framenr_99_framevid_June09_01,25.0,exp2
99,100,1056,454,253,framenr_100_framevid_June09_01,25.0,exp2
100,101,712,478,190,framenr_101_framevid_June09_01,25.0,exp2
101,102,648,486,267,framenr_102_framevid_June09_01,25.0,exp2
102,103,780,594,151,framenr_103_framevid_June09_01,25.0,exp2
103,104,940,726,252,framenr_104_framevid_June09_01,25.0,exp2
104,105,1102,564,175,framenr_105_framevid_June09_01,25.0,exp2
105,106,1110,564,179,framenr_106_framevid_June09_01,25.0,exp2
106,107,1116,562,186,framenr_107_framevid_June09_01,25.0,exp2
107,108,1120,566,185,framenr_108_framevid_June09_01,25.0,exp2
108,109,1124,566,187,framenr_109_framevid_June09_01,25.0,exp2
109,110,1118,584,169,framenr_110_framevid_June09_01,25.0,exp2
110,111,1122,580,176,framenr_111_framevid_June09_01,25.0,exp2
111,112,1114,576,181,framenr_112_framevid_June09_01,25.0,exp2
112,113,1098,580,181,framenr_113_framevid_June09_01,25.0,exp2
113,114,1072,580,183,framenr_114_framevid_June09_01,25.0,exp2
114,115,264,786,211,framenr_115_framevid_June09_01,25.0,exp2
115,116,992,584,184,framenr_116_framevid_June09_01,25.0,exp2
116,117,954,562,210,framenr_117_framevid_June09_01,25.0,exp2
117,118,906,576,198,framenr_118_framevid_June09_01,25.0,exp2
118,119,864,602,178,framenr_119_framevid_June09_01,25.0,exp2
119,120,836,576,208,framenr_120_framevid_June09_01,25.0,exp2
120,121,296,388,253,framenr_121_framevid_June09_01,25.0,exp2
121,122,838,714,269,framenr_122_framevid_June09_01,25.0,exp2
122,123,758,604,178,framenr_123_framevid_June09_01,25.0,exp2
123,124,652,536,263,framenr_124_framevid_June09_01,25.0,exp2
124,125,760,390,253,framenr_125_framevid_June09_01,25.0,exp2
125,126,798,858,222,framenr_126_framevid_June09_01,25.0,exp2
126,127,618,520,240,framenr_127_framevid_June09_01,25.0,exp2
127,128,780,834,202,framenr_128_framevid_June09_01,25.0,exp2
128,129,768,832,202,framenr_129_framevid_June09_01,25.0,exp2
129,130,772,836,212,framenr_130_framevid_June09_01,25.0,exp2
130,131,758,828,197,framenr_131_framevid_June09_01,25.0,exp2
131,132,544,746,261,framenr_132_framevid_June09_01,25.0,exp2
132,133,992,784,204,framenr_133_framevid_June09_01,25.0,exp2
133,134,964,768,235,framenr_134_framevid_June09_01,25.0,exp2
134,135,1240,674,255,framenr_135_framevid_June09_01,25.0,exp2
135,136,954,762,245,framenr_136_framevid_June09_01,25.0,exp2
136,137,1042,762,235,framenr_137_framevid_June09_01,25.0,exp2
137,138,638,494,256,framenr_138_framevid_June09_01,25.0,exp2
138,139,924,680,269,framenr_139_framevid_June09_01,25.0,exp2
139,140,970,808,256,framenr_140_framevid_June09_01,25.0,exp2
140,141,784,808,199,framenr_141_framevid_June09_01,25.0,exp2
141,142,678,534,265,framenr_142_framevid_June09_01,25.0,exp2
142,143,906,812,240,framenr_143_framevid_June09_01,25.0,exp2
143,144,922,824,222,framenr_144_framevid_June09_01,25.0,exp2
144,145,914,804,218,framenr_145_framevid_June09_01,25.0,exp2
145,146,1122,758,228,framenr_146_framevid_June09_01,25.0,exp2
146,147,854,550,232,framenr_147_framevid_June09_01,25.0,exp2
147,148,1184,760,266,framenr_148_framevid_June09_01,25.0,exp2
148,149,1246,754,245,framenr_149_framevid_June09_01,25.0,exp2
149,150,752,504,239,framenr_150_framevid_June09_01,25.0,exp2
150,151,408,824,222,framenr_151_framevid_June09_01,25.0,exp2
151,152,882,454,269,framenr_152_framevid_June09_01,25.0,exp2
152,153,546,434,268,framenr_153_framevid_June09_01,25.0,exp2
153,154,1190,800,234,framenr_154_framevid_June09_01,25.0,exp2
154,155,920,478,266,framenr_155_framevid_June09_01,25.0,exp2
155,156,1242,762,262,framenr_156_framevid_June09_01,25.0,exp2
156,157,862,348,246,framenr_157_framevid_June09_01,25.0,exp2
157,158,1060,412,143,framenr_158_framevid_June09_01,25.0,exp2
158,159,1252,756,243,framenr_159_framevid_June09_01,25.0,exp2
159,160,1228,776,266,framenr_160_framevid_June09_01,25.0,exp2
160,161,1226,784,269,framenr_161_framevid_June09_01,25.0,exp2
161,162,1024,404,215,framenr_162_framevid_June09_01,25.0,exp2
162,163,1232,822,186,framenr_163_framevid_June09_01,25.0,exp2
163,164,1008,408,233,framenr_164_framevid_June09_01,25.0,exp2
164,165,988,452,247,framenr_165_framevid_June09_01,25.0,exp2
165,166,1186,778,251,framenr_166_framevid_June09_01,25.0,exp2
166,167,998,444,216,framenr_167_framevid_June09_01,25.0,exp2
167,168,906,492,261,framenr_168_framevid_June09_01,25.0,exp2
168,169,818,738,256,framenr_169_framevid_June09_01,25.0,exp2
169,170,1196,784,263,framenr_170_framevid_June09_01,25.0,exp2
170,171,1068,822,218,framenr_171_framevid_June09_01,25.0,exp2
171,172,1218,830,256,framenr_172_framevid_June09_01,25.0,exp2
172,173,924,438,260,framenr_173_framevid_June09_01,25.0,exp2
173,174,910,442,263,framenr_174_framevid_June09_01,25.0,exp2
174,175,1064,858,243,framenr_175_framevid_June09_01,25.0,exp2
175,176,1044,828,202,framenr_176_framevid_June09_01,25.0,exp2
176,177,1054,832,208,framenr_177_framevid_June09_01,25.0,exp2
177,178,1034,830,193,framenr_178_framevid_June09_01,25.0,exp2
178,179,1038,834,201,framenr_179_framevid_June09_01,25.0,exp2
179,180,1028,822,184,framenr_180_framevid_June09_01,25.0,exp2
180,181,1042,822,190,framenr_181_framevid_June09_01,25.0,exp2
181,182,1094,872,256,framenr_182_framevid_June09_01,25.0,exp2
182,183,1094,878,258,framenr_183_framevid_June09_01,25.0,exp2
183,184,1216,826,267,framenr_184_framevid_June09_01,25.0,exp2
184,185,1168,830,235,framenr_185_framevid_June09_01,25.0,exp2
185,186,850,570,178,framenr_186_framevid_June09_01,25.0,exp2
186,187,756,304,199,framenr_187_framevid_June09_01,25.0,exp2
187,188,1080,844,218,framenr_188_framevid_June09_01,25.0,exp2
188,189,1094,868,242,framenr_189_framevid_June09_01,25.0,exp2
189,190,1082,868,236,framenr_190_framevid_June09_01,25.0,exp2
190,191,1090,884,255,framenr_191_framevid_June09_01,25.0,exp2
191,192,1088,886,255,framenr_192_framevid_June09_01,25.0,exp2
192,193,1082,876,242,framenr_193_framevid_June09_01,25.0,exp2
193,194,1240,412,216,framenr_194_framevid_June09_01,25.0,exp2
194,195,1308,796,191,framenr_195_framevid_June09_01,25.0,exp2
195,196,900,442,269,framenr_196_framevid_June09_01,25.0,exp2
196,197,886,354,199,framenr_197_framevid_June09_01,25.0,exp2
197,198,1004,352,202,framenr_198_framevid_June09_01,25.0,exp2
198,199,1300,818,202,framenr_199_framevid_June09_01,25.0,exp2
199,200,1322,882,172,framenr_200_framevid_June09_01,25.0,exp2
200,201,1052,846,192,framenr_201_framevid_June09_01,25.0,exp2
201,202,1078,876,232,framenr_202_framevid_June09_01,25.0,exp2
202,203,1096,898,265,framenr_203_framevid_June09_01,25.0,exp2
203,204,570,368,243,framenr_204_framevid_June09_01,25.0,exp2
204,205,1080,724,233,framenr_205_framevid_June09_01,25.0,exp2
205,206,1042,370,173,framenr_206_framevid_June09_01,25.0,exp2
206,207,238,702,267,framenr_207_framevid_June09_01,25.0,exp2
207,208,574,448,252,framenr_208_framevid_June09_01,25.0,exp2
208,209,410,490,175,framenr_209_framevid_June09_01,25.0,exp2
209,210,1068,364,243,framenr_210_framevid_June09_01,25.0,exp2
210,211,902,864,97,framenr_211_framevid_June09_01,25.0,exp2
211,212,1002,734,223,framenr_212_framevid_June09_01,25.0,exp2
212,213,88,454,180,framenr_213_framevid_June09_01,25.0,exp2
213,214,100,442,170,framenr_214_framevid_June09_01,25.0,exp2
214,215,1052,744,160,framenr_215_framevid_June09_01,25.0,exp2
215,216,1152,764,257,framenr_216_framevid_June09_01,25.0,exp2
216,217,1150,736,239,framenr_217_framevid_June09_01,25.0,exp2
217,218,716,384,257,framenr_218_framevid_June09_01,25.0,exp2
218,219,714,390,251,framenr_219_framevid_June09_01,25.0,exp2
219,220,1132,210,236,framenr_220_framevid_June09_01,25.0,exp2
220,221,402,826,158,framenr_221_framevid_June09_01,25.0,exp2
221,222,442,988,235,framenr_222_framevid_June09_01,25.0,exp2
222,223,1140,880,228,framenr_223_framevid_June09_01,25.0,exp2
223,224,1118,574,261,framenr_224_framevid_June09_01,25.0,exp2
224,225,1190,618,258,framenr_225_framevid_June09_01,25.0,exp2
225,226,1144,390,225,framenr_226_framevid_June09_01,25.0,exp2
226,227,338,50,175,framenr_227_framevid_June09_01,25.0,exp2
227,228,1272,658,225,framenr_228_framevid_June09_01,25.0,exp2
228,229,200,414,170,framenr_229_framevid_June09_01,25.0,exp2
229,230,476,470,152,framenr_230_framevid_June09_01,25.0,exp2
230,231,54,298,252,framenr_231_framevid_June09_01,25.0,exp2
231,232,194,530,219,framenr_232_framevid_June09_01,25.0,exp2
232,233,502,256,213,framenr_233_framevid_June09_01,25.0,exp2
233,234,464,280,265,framenr_234_framevid_June09_01,25.0,exp2
234,235,436,528,180,framenr_235_framevid_June09_01,25.0,exp2
235,236,264,586,238,framenr_236_framevid_June09_01,25.0,exp2
236,237,324,670,160,framenr_237_framevid_June09_01,25.0,exp2
237,238,426,636,200,framenr_238_framevid_June09_01,25.0,exp2
238,239,266,680,233,framenr_239_framevid_June09_01,25.0,exp2
239,240,612,748,245,framenr_240_framevid_June09_01,25.0,exp2
240,241,186,734,145,framenr_241_framevid_June09_01,25.0,exp2
241,242,536,818,212,framenr_242_framevid_June09_01,25.0,exp2
242,243,514,786,190,framenr_243_framevid_June09_01,25.0,exp2
243,244,554,866,208,framenr_244_framevid_June09_01,25.0,exp2
244,245,310,798,235,framenr_245_framevid_June09_01,25.0,exp2
245,246,528,880,245,framenr_246_framevid_June09_01,25.0,exp2
246,247,136,388,243,framenr_247_framevid_June09_01,25.0,exp2
247,248,518,454,261,framenr_248_framevid_June09_01,25.0,exp2
248,249,972,448,252,framenr_249_framevid_June09_01,25.0,exp2
249,250,368,838,108,framenr_250_framevid_June09_01,25.0,exp2
250,251,928,386,246,framenr_251_framevid_June09_01,25.0,exp2
251,252,908,396,258,framenr_252_framevid_June09_01,25.0,exp2
252,253,684,662,175,framenr_253_framevid_June09_01,25.0,exp2
253,254,1184,788,249,framenr_254_framevid_June09_01,25.0,exp2
254,255,858,452,200,framenr_255_framevid_June09_01,25.0,exp2
255,256,716,694,192,framenr_256_framevid_June09_01,25.0,exp2
256,257,698,674,200,framenr_257_framevid_June09_01,25.0,exp2
257,258,914,262,229,framenr_258_framevid_June09_01,25.0,exp2
258,259,832,440,228,framenr_259_framevid_June09_01,25.0,exp2
259,260,718,664,218,framenr_260_framevid_June09_01,25.0,exp2
260,261,1088,706,258,framenr_261_framevid_June09_01,25.0,exp2
261,262,1162,774,263,framenr_262_framevid_June09_01,25.0,exp2
262,263,676,600,225,framenr_263_framevid_June09_01,25.0,exp2
263,264,908,430,230,framenr_264_framevid_June09_01,25.0,exp2
264,265,954,278,221,framenr_265_framevid_June09_01,25.0,exp2
265,266,854,356,255,framenr_266_framevid_June09_01,25.0,exp2
266,267,496,212,257,framenr_267_framevid_June09_01,25.0,exp2
267,268,958,422,253,framenr_268_framevid_June09_01,25.0,exp2
268,269,1164,782,260,framenr_269_framevid_June09_01,25.0,exp2
269,270,1000,292,220,framenr_270_framevid_June09_01,25.0,exp2
270,271,876,376,206,framenr_271_framevid_June09_01,25.0,exp2
271,272,962,430,247,framenr_272_framevid_June09_01,25.0,exp2
272,273,952,326,169,framenr_273_framevid_June09_01,25.0,exp2
273,274,904,482,186,framenr_274_framevid_June09_01,25.0,exp2
274,275,908,502,198,framenr_275_framevid_June09_01,25.0,exp2
275,276,1002,466,233,framenr_276_framevid_June09_01,25.0,exp2
276,277,916,304,242,framenr_277_framevid_June09_01,25.0,exp2
277,278,338,558,253,framenr_278_framevid_June09_01,25.0,exp2
278,279,1020,446,247,framenr_279_framevid_June09_01,25.0,exp2
279,280,952,248,158,framenr_280_framevid_June09_01,25.0,exp2
280,281,244,692,204,framenr_281_framevid_June09_01,25.0,exp2
281,282,994,472,202,framenr_282_framevid_June09_01,25.0,exp2
282,283,746,594,182,framenr_283_framevid_June09_01,25.0,exp2
283,284,1052,410,258,framenr_284_framevid_June09_01,25.0,exp2
284,285,1056,422,245,framenr_285_framevid_June09_01,25.0,exp2
285,286,792,588,195,framenr_286_framevid_June09_01,25.0,exp2
286,287,324,664,256,framenr_287_framevid_June09_01,25.0,exp2
287,288,318,718,237,framenr_288_framevid_June09_01,25.0,exp2
288,289,120,702,90,framenr_289_framevid_June09_01,25.0,exp2
289,290,330,716,238,framenr_290_framevid_June09_01,25.0,exp2
290,291,408,862,228,framenr_291_framevid_June09_01,25.0,exp2
291,292,406,586,258,framenr_292_framevid_June09_01,25.0,exp2
292,293,436,712,263,framenr_293_framevid_June09_01,25.0,exp2
293,294,370,656,255,framenr_294_framevid_June09_01,25.0,exp2
294,295,446,868,148,framenr_295_framevid_June09_01,25.0,exp2
295,296,1106,360,209,framenr_296_framevid_June09_01,25.0,exp2
296,297,1076,452,206,framenr_297_framevid_June09_01,25.0,exp2
297,298,1160,372,246,framenr_298_framevid_June09_01,25.0,exp2
298,299,1088,298,194,framenr_299_framevid_June09_01,25.0,exp2
299,300,1068,278,262,framenr_300_framevid_June09_01,25.0,exp2
300,301,1152,288,180,framenr_301_framevid_June09_01,25.0,exp2
