,frame,x,y,r,name,sample_rate,examplenr
92,93,863,331,64,framenr_93_framevid_June09_02,25.0,exp3
93,94,505,657,54,framenr_94_framevid_June09_02,25.0,exp3
94,95,NA,NA,NA,framenr_95_framevid_June09_02,25.0,exp3
95,96,407,667,29,framenr_96_framevid_June09_02,25.0,exp3
96,97,863,525,65,framenr_97_framevid_June09_02,25.0,exp3
97,98,NA,NA,NA,framenr_98_framevid_June09_02,25.0,exp3
98,99,521,663,39,framenr_99_framevid_June09_02,25.0,exp3
99,100,907,457,113,framenr_100_framevid_June09_02,25.0,exp3
100,101,405,671,29,framenr_101_framevid_June09_02,25.0,exp3
101,102,NA,NA,NA,framenr_102_framevid_June09_02,25.0,exp3
102,103,863,521,82,framenr_103_framevid_June09_02,25.0,exp3
103,104,NA,NA,NA,framenr_104_framevid_June09_02,25.0,exp3
104,105,NA,NA,NA,framenr_105_framevid_June09_02,25.0,exp3
105,106,403,673,28,framenr_106_framevid_June09_02,25.0,exp3
106,107,809,187,10,framenr_107_framevid_June09_02,25.0,exp3
107,108,NA,NA,NA,framenr_108_framevid_June09_02,25.0,exp3
108,109,NA,NA,NA,framenr_109_framevid_June09_02,25.0,exp3
109,110,467,693,60,framenr_110_framevid_June09_02,25.0,exp3
110,111,NA,NA,NA,framenr_111_framevid_June09_02,25.0,exp3
111,112,707,401,36,framenr_112_framevid_June09_02,25.0,exp3
112,113,NA,NA,NA,framenr_113_framevid_June09_02,25.0,exp3
113,114,619,361,105,framenr_114_framevid_June09_02,25.0,exp3
114,115,NA,NA,NA,framenr_115_framevid_June09_02,25.0,exp3
115,116,NA,NA,NA,framenr_116_framevid_June09_02,25.0,exp3
116,117,695,791,10,framenr_117_framevid_June09_02,25.0,exp3
117,118,NA,NA,NA,framenr_118_framevid_June09_02,25.0,exp3
118,119,NA,NA,NA,framenr_119_framevid_June09_02,25.0,exp3
119,120,NA,NA,NA,framenr_120_framevid_June09_02,25.0,exp3
120,121,NA,NA,NA,framenr_121_framevid_June09_02,25.0,exp3
121,122,NA,NA,NA,framenr_122_framevid_June09_02,25.0,exp3
122,123,NA,NA,NA,framenr_123_framevid_June09_02,25.0,exp3
123,124,NA,NA,NA,framenr_124_framevid_June09_02,25.0,exp3
124,125,721,739,119,framenr_125_framevid_June09_02,25.0,exp3
125,126,727,733,138,framenr_126_framevid_June09_02,25.0,exp3
126,127,NA,NA,NA,framenr_127_framevid_June09_02,25.0,exp3
127,128,NA,NA,NA,framenr_128_framevid_June09_02,25.0,exp3
128,129,833,285,38,framenr_129_framevid_June09_02,25.0,exp3
129,130,NA,NA,NA,framenr_130_framevid_June09_02,25.0,exp3
130,131,1019,231,48,framenr_131_framevid_June09_02,25.0,exp3
131,132,NA,NA,NA,framenr_132_framevid_June09_02,25.0,exp3
132,133,NA,NA,NA,framenr_133_framevid_June09_02,25.0,exp3
133,134,NA,NA,NA,framenr_134_framevid_June09_02,25.0,exp3
134,135,NA,NA,NA,framenr_135_framevid_June09_02,25.0,exp3
135,136,NA,NA,NA,framenr_136_framevid_June09_02,25.0,exp3
136,137,NA,NA,NA,framenr_137_framevid_June09_02,25.0,exp3
