,frame,x,y,r,name,sample_rate,examplenr
145,146,1078,504,179,framenr_146_framevid_June16_07,25.0,exp1
146,147,1402,672,239,framenr_147_framevid_June16_07,25.0,exp1
147,148,1472,684,267,framenr_148_framevid_June16_07,25.0,exp1
148,149,1438,648,246,framenr_149_framevid_June16_07,25.0,exp1
149,150,1112,532,266,framenr_150_framevid_June16_07,25.0,exp1
150,151,1424,712,241,framenr_151_framevid_June16_07,25.0,exp1
151,152,1406,672,241,framenr_152_framevid_June16_07,25.0,exp1
152,153,1350,570,253,framenr_153_framevid_June16_07,25.0,exp1
153,154,1198,648,253,framenr_154_framevid_June16_07,25.0,exp1
154,155,1212,682,232,framenr_155_framevid_June16_07,25.0,exp1
155,156,1282,616,130,framenr_156_framevid_June16_07,25.0,exp1
156,157,1392,464,181,framenr_157_framevid_June16_07,25.0,exp1
157,158,1364,764,191,framenr_158_framevid_June16_07,25.0,exp1
158,159,1030,616,151,framenr_159_framevid_June16_07,25.0,exp1
159,160,1288,610,269,framenr_160_framevid_June16_07,25.0,exp1
160,161,1236,574,252,framenr_161_framevid_June16_07,25.0,exp1
161,162,1274,612,253,framenr_162_framevid_June16_07,25.0,exp1
162,163,1398,684,248,framenr_163_framevid_June16_07,25.0,exp1
163,164,1440,694,250,framenr_164_framevid_June16_07,25.0,exp1
164,165,1256,640,224,framenr_165_framevid_June16_07,25.0,exp1
