,frame,x,y,r,name,sample_rate,examplenr
0,1,648,784,254,framenr_1_framevid_June09_01,25.0,exp1
1,2,1046,316,266,framenr_2_framevid_June09_01,25.0,exp1
2,3,708,342,269,framenr_3_framevid_June09_01,25.0,exp1
3,4,644,788,267,framenr_4_framevid_June09_01,25.0,exp1
4,5,744,914,229,framenr_5_framevid_June09_01,25.0,exp1
5,6,652,782,258,framenr_6_framevid_June09_01,25.0,exp1
6,7,684,300,247,framenr_7_framevid_June09_01,25.0,exp1
7,8,1184,836,181,framenr_8_framevid_June09_01,25.0,exp1
8,9,694,298,256,framenr_9_framevid_June09_01,25.0,exp1
9,10,678,318,267,framenr_10_framevid_June09_01,25.0,exp1
10,11,692,960,180,framenr_11_framevid_June09_01,25.0,exp1
11,12,852,312,252,framenr_12_framevid_June09_01,25.0,exp1
12,13,1158,320,202,framenr_13_framevid_June09_01,25.0,exp1
13,14,676,284,243,framenr_14_framevid_June09_01,25.0,exp1
14,15,1050,386,246,framenr_15_framevid_June09_01,25.0,exp1
15,16,994,478,253,framenr_16_framevid_June09_01,25.0,exp1
16,17,656,456,214,framenr_17_framevid_June09_01,25.0,exp1
17,18,786,888,269,framenr_18_framevid_June09_01,25.0,exp1
18,19,982,646,256,framenr_19_framevid_June09_01,25.0,exp1
19,20,978,468,243,framenr_20_framevid_June09_01,25.0,exp1
20,21,666,402,269,framenr_21_framevid_June09_01,25.0,exp1
21,22,1022,604,261,framenr_22_framevid_June09_01,25.0,exp1
22,23,728,892,241,framenr_23_framevid_June09_01,25.0,exp1
23,24,1214,624,243,framenr_24_framevid_June09_01,25.0,exp1
24,25,658,568,233,framenr_25_framevid_June09_01,25.0,exp1
25,26,988,680,256,framenr_26_framevid_June09_01,25.0,exp1
26,27,744,510,191,framenr_27_framevid_June09_01,25.0,exp1
27,28,976,400,212,framenr_28_framevid_June09_01,25.0,exp1
28,29,1006,356,263,framenr_29_framevid_June09_01,25.0,exp1
29,30,616,422,239,framenr_30_framevid_June09_01,25.0,exp1
30,31,964,418,209,framenr_31_framevid_June09_01,25.0,exp1
31,32,678,482,198,framenr_32_framevid_June09_01,25.0,exp1
32,33,1052,504,189,framenr_33_framevid_June09_01,25.0,exp1
33,34,644,482,224,framenr_34_framevid_June09_01,25.0,exp1
34,35,994,452,263,framenr_35_framevid_June09_01,25.0,exp1
35,36,894,564,253,framenr_36_framevid_June09_01,25.0,exp1
36,37,888,588,221,framenr_37_framevid_June09_01,25.0,exp1
37,38,984,548,181,framenr_38_framevid_June09_01,25.0,exp1
38,39,1074,458,268,framenr_39_framevid_June09_01,25.0,exp1
39,40,1214,816,195,framenr_40_framevid_June09_01,25.0,exp1
40,41,594,512,232,framenr_41_framevid_June09_01,25.0,exp1
41,42,638,512,255,framenr_42_framevid_June09_01,25.0,exp1
42,43,502,284,230,framenr_43_framevid_June09_01,25.0,exp1
43,44,602,474,256,framenr_44_framevid_June09_01,25.0,exp1
44,45,1200,668,246,framenr_45_framevid_June09_01,25.0,exp1
45,46,594,526,243,framenr_46_framevid_June09_01,25.0,exp1
46,47,892,710,228,framenr_47_framevid_June09_01,25.0,exp1
47,48,532,546,269,framenr_48_framevid_June09_01,25.0,exp1
48,49,510,272,267,framenr_49_framevid_June09_01,25.0,exp1
49,50,586,272,229,framenr_50_framevid_June09_01,25.0,exp1
50,51,1100,690,267,framenr_51_framevid_June09_01,25.0,exp1
51,52,1016,598,179,framenr_52_framevid_June09_01,25.0,exp1
52,53,1082,646,238,framenr_53_framevid_June09_01,25.0,exp1
53,54,588,276,268,framenr_54_framevid_June09_01,25.0,exp1
54,55,538,246,248,framenr_55_framevid_June09_01,25.0,exp1
55,56,592,522,258,framenr_56_framevid_June09_01,25.0,exp1
56,57,1016,552,159,framenr_57_framevid_June09_01,25.0,exp1
57,58,1054,486,258,framenr_58_framevid_June09_01,25.0,exp1
58,59,1220,784,267,framenr_59_framevid_June09_01,25.0,exp1
59,60,560,256,263,framenr_60_framevid_June09_01,25.0,exp1
60,61,1036,678,268,framenr_61_framevid_June09_01,25.0,exp1
61,62,916,570,248,framenr_62_framevid_June09_01,25.0,exp1
62,63,918,542,265,framenr_63_framevid_June09_01,25.0,exp1
63,64,940,558,158,framenr_64_framevid_June09_01,25.0,exp1
64,65,966,540,203,framenr_65_framevid_June09_01,25.0,exp1
65,66,934,560,191,framenr_66_framevid_June09_01,25.0,exp1
66,67,878,564,156,framenr_67_framevid_June09_01,25.0,exp1
67,68,904,560,155,framenr_68_framevid_June09_01,25.0,exp1
68,69,422,302,253,framenr_69_framevid_June09_01,25.0,exp1
69,70,884,570,160,framenr_70_framevid_June09_01,25.0,exp1
70,71,562,800,256,framenr_71_framevid_June09_01,25.0,exp1
71,72,882,558,156,framenr_72_framevid_June09_01,25.0,exp1
72,73,446,254,250,framenr_73_framevid_June09_01,25.0,exp1
73,74,422,326,235,framenr_74_framevid_June09_01,25.0,exp1
74,75,884,520,269,framenr_75_framevid_June09_01,25.0,exp1
75,76,786,592,263,framenr_76_framevid_June09_01,25.0,exp1
76,77,852,476,268,framenr_77_framevid_June09_01,25.0,exp1
77,78,452,412,255,framenr_78_framevid_June09_01,25.0,exp1
78,79,326,450,269,framenr_79_framevid_June09_01,25.0,exp1
79,80,442,452,239,framenr_80_framevid_June09_01,25.0,exp1
80,81,436,296,266,framenr_81_framevid_June09_01,25.0,exp1
81,82,810,768,253,framenr_82_framevid_June09_01,25.0,exp1
82,83,1048,702,241,framenr_83_framevid_June09_01,25.0,exp1
83,84,448,454,241,framenr_84_framevid_June09_01,25.0,exp1
84,85,458,328,253,framenr_85_framevid_June09_01,25.0,exp1
85,86,810,768,253,framenr_86_framevid_June09_01,25.0,exp1
86,87,514,682,254,framenr_87_framevid_June09_01,25.0,exp1
87,88,920,438,269,framenr_88_framevid_June09_01,25.0,exp1
88,89,874,490,218,framenr_89_framevid_June09_01,25.0,exp1
89,90,476,296,233,framenr_90_framevid_June09_01,25.0,exp1
90,91,948,530,243,framenr_91_framevid_June09_01,25.0,exp1
91,92,1012,320,252,framenr_92_framevid_June09_01,25.0,exp1
92,93,542,722,219,framenr_93_framevid_June09_01,25.0,exp1
93,94,850,810,269,framenr_94_framevid_June09_01,25.0,exp1
94,95,458,272,256,framenr_95_framevid_June09_01,25.0,exp1
95,96,472,300,231,framenr_96_framevid_June09_01,25.0,exp1
96,97,946,612,243,framenr_97_framevid_June09_01,25.0,exp1
97,98,598,546,256,framenr_98_framevid_June09_01,25.0,exp1
98,99,996,284,258,framenr_99_framevid_June09_01,25.0,exp1
99,100,868,810,269,framenr_100_framevid_June09_01,25.0,exp1
100,101,618,540,266,framenr_101_framevid_June09_01,25.0,exp1
101,102,1114,626,238,framenr_102_framevid_June09_01,25.0,exp1
102,103,588,282,206,framenr_103_framevid_June09_01,25.0,exp1
103,104,600,508,248,framenr_104_framevid_June09_01,25.0,exp1
104,105,492,514,259,framenr_105_framevid_June09_01,25.0,exp1
105,106,992,742,236,framenr_106_framevid_June09_01,25.0,exp1
106,107,498,288,269,framenr_107_framevid_June09_01,25.0,exp1
107,108,962,734,268,framenr_108_framevid_June09_01,25.0,exp1
108,109,646,558,218,framenr_109_framevid_June09_01,25.0,exp1
109,110,640,596,242,framenr_110_framevid_June09_01,25.0,exp1
110,111,1120,584,174,framenr_111_framevid_June09_01,25.0,exp1
111,112,1114,576,184,framenr_112_framevid_June09_01,25.0,exp1
112,113,1104,558,204,framenr_113_framevid_June09_01,25.0,exp1
113,114,1076,584,184,framenr_114_framevid_June09_01,25.0,exp1
114,115,1048,574,200,framenr_115_framevid_June09_01,25.0,exp1
115,116,1018,556,224,framenr_116_framevid_June09_01,25.0,exp1
116,117,946,590,183,framenr_117_framevid_June09_01,25.0,exp1
117,118,732,600,253,framenr_118_framevid_June09_01,25.0,exp1
118,119,464,444,261,framenr_119_framevid_June09_01,25.0,exp1
119,120,826,602,184,framenr_120_framevid_June09_01,25.0,exp1
120,121,1216,654,253,framenr_121_framevid_June09_01,25.0,exp1
121,122,868,858,245,framenr_122_framevid_June09_01,25.0,exp1
122,123,744,542,243,framenr_123_framevid_June09_01,25.0,exp1
123,124,814,886,257,framenr_124_framevid_June09_01,25.0,exp1
124,125,992,804,223,framenr_125_framevid_June09_01,25.0,exp1
125,126,782,840,201,framenr_126_framevid_June09_01,25.0,exp1
126,127,644,484,253,framenr_127_framevid_June09_01,25.0,exp1
127,128,800,856,235,framenr_128_framevid_June09_01,25.0,exp1
128,129,798,856,241,framenr_129_framevid_June09_01,25.0,exp1
129,130,762,824,198,framenr_130_framevid_June09_01,25.0,exp1
130,131,1240,680,256,framenr_131_framevid_June09_01,25.0,exp1
131,132,550,766,248,framenr_132_framevid_June09_01,25.0,exp1
132,133,822,804,253,framenr_133_framevid_June09_01,25.0,exp1
133,134,820,824,243,framenr_134_framevid_June09_01,25.0,exp1
134,135,384,444,245,framenr_135_framevid_June09_01,25.0,exp1
135,136,884,786,242,framenr_136_framevid_June09_01,25.0,exp1
