,frame,x,y,r,name,sample_rate,examplenr
113,114,547,343,228,framenr_114_framevid_June09_02,25.0,exp2
114,115,1023,581,249,framenr_115_framevid_June09_02,25.0,exp2
115,116,629,369,215,framenr_116_framevid_June09_02,25.0,exp2
116,117,615,413,240,framenr_117_framevid_June09_02,25.0,exp2
117,118,495,353,263,framenr_118_framevid_June09_02,25.0,exp2
118,119,957,577,190,framenr_119_framevid_June09_02,25.0,exp2
119,120,841,349,245,framenr_120_framevid_June09_02,25.0,exp2
120,121,623,613,260,framenr_121_framevid_June09_02,25.0,exp2
121,122,511,505,250,framenr_122_framevid_June09_02,25.0,exp2
122,123,523,455,204,framenr_123_framevid_June09_02,25.0,exp2
123,124,523,463,211,framenr_124_framevid_June09_02,25.0,exp2
124,125,895,443,238,framenr_125_framevid_June09_02,25.0,exp2
125,126,717,707,166,framenr_126_framevid_June09_02,25.0,exp2
126,127,717,699,171,framenr_127_framevid_June09_02,25.0,exp2
127,128,433,381,185,framenr_128_framevid_June09_02,25.0,exp2
128,129,705,673,188,framenr_129_framevid_June09_02,25.0,exp2
129,130,669,599,267,framenr_130_framevid_June09_02,25.0,exp2
130,131,905,507,189,framenr_131_framevid_June09_02,25.0,exp2
131,132,683,671,183,framenr_132_framevid_June09_02,25.0,exp2
132,133,683,669,192,framenr_133_framevid_June09_02,25.0,exp2
133,134,445,861,129,framenr_134_framevid_June09_02,25.0,exp2
134,135,419,399,163,framenr_135_framevid_June09_02,25.0,exp2
135,136,413,411,152,framenr_136_framevid_June09_02,25.0,exp2
136,137,273,763,90,framenr_137_framevid_June09_02,25.0,exp2
