,frame,x,y,r,name,sample_rate,examplenr
59,60,841,546,212,framenr_60_framevid_June16_20,25.0,exp5
60,61,837,552,210,framenr_61_framevid_June16_20,25.0,exp5
61,62,1297,820,225,framenr_62_framevid_June16_20,25.0,exp5
62,63,853,540,237,framenr_63_framevid_June16_20,25.0,exp5
63,64,837,572,210,framenr_64_framevid_June16_20,25.0,exp5
64,65,851,542,246,framenr_65_framevid_June16_20,25.0,exp5
65,66,857,534,227,framenr_66_framevid_June16_20,25.0,exp5
66,67,857,542,225,framenr_67_framevid_June16_20,25.0,exp5
67,68,855,540,251,framenr_68_framevid_June16_20,25.0,exp5
68,69,849,544,216,framenr_69_framevid_June16_20,25.0,exp5
69,70,857,534,255,framenr_70_framevid_June16_20,25.0,exp5
70,71,829,552,193,framenr_71_framevid_June16_20,25.0,exp5
71,72,861,534,229,framenr_72_framevid_June16_20,25.0,exp5
72,73,857,536,224,framenr_73_framevid_June16_20,25.0,exp5
73,74,861,526,257,framenr_74_framevid_June16_20,25.0,exp5
74,75,869,518,267,framenr_75_framevid_June16_20,25.0,exp5
75,76,861,534,221,framenr_76_framevid_June16_20,25.0,exp5
76,77,863,538,216,framenr_77_framevid_June16_20,25.0,exp5
77,78,861,526,247,framenr_78_framevid_June16_20,25.0,exp5
78,79,869,518,253,framenr_79_framevid_June16_20,25.0,exp5
79,80,869,502,264,framenr_80_framevid_June16_20,25.0,exp5
80,81,867,520,245,framenr_81_framevid_June16_20,25.0,exp5
81,82,867,526,241,framenr_82_framevid_June16_20,25.0,exp5
82,83,869,534,205,framenr_83_framevid_June16_20,25.0,exp5
83,84,873,516,250,framenr_84_framevid_June16_20,25.0,exp5
84,85,875,526,221,framenr_85_framevid_June16_20,25.0,exp5
85,86,887,506,246,framenr_86_framevid_June16_20,25.0,exp5
86,87,853,590,208,framenr_87_framevid_June16_20,25.0,exp5
87,88,895,546,260,framenr_88_framevid_June16_20,25.0,exp5
88,89,925,556,253,framenr_89_framevid_June16_20,25.0,exp5
89,90,937,568,224,framenr_90_framevid_June16_20,25.0,exp5
90,91,1339,816,235,framenr_91_framevid_June16_20,25.0,exp5
91,92,925,554,248,framenr_92_framevid_June16_20,25.0,exp5
92,93,917,570,195,framenr_93_framevid_June16_20,25.0,exp5
93,94,919,548,235,framenr_94_framevid_June16_20,25.0,exp5
94,95,931,516,263,framenr_95_framevid_June16_20,25.0,exp5
95,96,927,532,243,framenr_96_framevid_June16_20,25.0,exp5
96,97,927,516,248,framenr_97_framevid_June16_20,25.0,exp5
97,98,899,552,199,framenr_98_framevid_June16_20,25.0,exp5
98,99,901,510,208,framenr_99_framevid_June16_20,25.0,exp5
99,100,1309,736,258,framenr_100_framevid_June16_20,25.0,exp5
100,101,895,502,251,framenr_101_framevid_June16_20,25.0,exp5
101,102,863,528,228,framenr_102_framevid_June16_20,25.0,exp5
102,103,869,520,245,framenr_103_framevid_June16_20,25.0,exp5
103,104,867,528,246,framenr_104_framevid_June16_20,25.0,exp5
104,105,877,524,263,framenr_105_framevid_June16_20,25.0,exp5
105,106,871,532,259,framenr_106_framevid_June16_20,25.0,exp5
106,107,877,526,269,framenr_107_framevid_June16_20,25.0,exp5
107,108,863,528,260,framenr_108_framevid_June16_20,25.0,exp5
108,109,861,530,258,framenr_109_framevid_June16_20,25.0,exp5
109,110,849,536,250,framenr_110_framevid_June16_20,25.0,exp5
110,111,851,534,253,framenr_111_framevid_June16_20,25.0,exp5
111,112,847,536,250,framenr_112_framevid_June16_20,25.0,exp5
112,113,857,526,261,framenr_113_framevid_June16_20,25.0,exp5
113,114,851,524,256,framenr_114_framevid_June16_20,25.0,exp5
114,115,843,534,242,framenr_115_framevid_June16_20,25.0,exp5
115,116,853,528,253,framenr_116_framevid_June16_20,25.0,exp5
116,117,855,532,250,framenr_117_framevid_June16_20,25.0,exp5
117,118,863,530,254,framenr_118_framevid_June16_20,25.0,exp5
118,119,863,530,252,framenr_119_framevid_June16_20,25.0,exp5
119,120,865,526,252,framenr_120_framevid_June16_20,25.0,exp5
120,121,859,528,243,framenr_121_framevid_June16_20,25.0,exp5
121,122,869,518,252,framenr_122_framevid_June16_20,25.0,exp5
122,123,867,516,247,framenr_123_framevid_June16_20,25.0,exp5
123,124,865,514,243,framenr_124_framevid_June16_20,25.0,exp5
124,125,867,514,242,framenr_125_framevid_June16_20,25.0,exp5
125,126,869,514,241,framenr_126_framevid_June16_20,25.0,exp5
126,127,883,504,256,framenr_127_framevid_June16_20,25.0,exp5
127,128,883,504,254,framenr_128_framevid_June16_20,25.0,exp5
128,129,873,512,239,framenr_129_framevid_June16_20,25.0,exp5
129,130,871,470,263,framenr_130_framevid_June16_20,25.0,exp5
130,131,879,508,246,framenr_131_framevid_June16_20,25.0,exp5
131,132,867,518,232,framenr_132_framevid_June16_20,25.0,exp5
132,133,903,502,254,framenr_133_framevid_June16_20,25.0,exp5
133,134,877,514,245,framenr_134_framevid_June16_20,25.0,exp5
134,135,881,494,234,framenr_135_framevid_June16_20,25.0,exp5
135,136,873,510,250,framenr_136_framevid_June16_20,25.0,exp5
136,137,863,514,245,framenr_137_framevid_June16_20,25.0,exp5
137,138,859,514,250,framenr_138_framevid_June16_20,25.0,exp5
138,139,857,506,269,framenr_139_framevid_June16_20,25.0,exp5
139,140,847,530,230,framenr_140_framevid_June16_20,25.0,exp5
140,141,841,532,256,framenr_141_framevid_June16_20,25.0,exp5
141,142,849,534,246,framenr_142_framevid_June16_20,25.0,exp5
142,143,1319,730,252,framenr_143_framevid_June16_20,25.0,exp5
143,144,879,474,214,framenr_144_framevid_June16_20,25.0,exp5
144,145,903,434,252,framenr_145_framevid_June16_20,25.0,exp5
145,146,929,366,243,framenr_146_framevid_June16_20,25.0,exp5
146,147,895,350,198,framenr_147_framevid_June16_20,25.0,exp5
147,148,1307,736,250,framenr_148_framevid_June16_20,25.0,exp5
148,149,1299,704,231,framenr_149_framevid_June16_20,25.0,exp5
149,150,1319,722,258,framenr_150_framevid_June16_20,25.0,exp5
150,151,1013,264,242,framenr_151_framevid_June16_20,25.0,exp5
151,152,1065,312,198,framenr_152_framevid_June16_20,25.0,exp5
152,153,1039,254,239,framenr_153_framevid_June16_20,25.0,exp5
153,154,1069,234,237,framenr_154_framevid_June16_20,25.0,exp5
154,155,1169,284,203,framenr_155_framevid_June16_20,25.0,exp5
155,156,1207,240,213,framenr_156_framevid_June16_20,25.0,exp5
156,157,1231,284,199,framenr_157_framevid_June16_20,25.0,exp5
157,158,1235,274,238,framenr_158_framevid_June16_20,25.0,exp5
158,159,1269,270,265,framenr_159_framevid_June16_20,25.0,exp5
159,160,1221,336,217,framenr_160_framevid_June16_20,25.0,exp5
160,161,1187,338,225,framenr_161_framevid_June16_20,25.0,exp5
161,162,1179,348,244,framenr_162_framevid_June16_20,25.0,exp5
162,163,1173,360,226,framenr_163_framevid_June16_20,25.0,exp5
163,164,1177,408,262,framenr_164_framevid_June16_20,25.0,exp5
164,165,1109,488,170,framenr_165_framevid_June16_20,25.0,exp5
165,166,1073,502,255,framenr_166_framevid_June16_20,25.0,exp5
166,167,995,560,266,framenr_167_framevid_June16_20,25.0,exp5
167,168,781,498,261,framenr_168_framevid_June16_20,25.0,exp5
168,169,811,620,81,framenr_169_framevid_June16_20,25.0,exp5
