,frame,x,y,r,name,sample_rate,examplenr
0,1,1279,732,253,framenr_1_framevid_June16_20,25.0,exp1
1,2,947,584,148,framenr_2_framevid_June16_20,25.0,exp1
2,3,939,582,151,framenr_3_framevid_June16_20,25.0,exp1
3,4,933,590,147,framenr_4_framevid_June16_20,25.0,exp1
4,5,881,396,263,framenr_5_framevid_June16_20,25.0,exp1
5,6,873,398,262,framenr_6_framevid_June16_20,25.0,exp1
6,7,1297,766,239,framenr_7_framevid_June16_20,25.0,exp1
7,8,851,408,267,framenr_8_framevid_June16_20,25.0,exp1
8,9,933,576,141,framenr_9_framevid_June16_20,25.0,exp1
9,10,1307,782,241,framenr_10_framevid_June16_20,25.0,exp1
10,11,883,376,263,framenr_11_framevid_June16_20,25.0,exp1
11,12,929,572,155,framenr_12_framevid_June16_20,25.0,exp1
12,13,929,586,145,framenr_13_framevid_June16_20,25.0,exp1
13,14,1297,806,228,framenr_14_framevid_June16_20,25.0,exp1
14,15,1293,816,221,framenr_15_framevid_June16_20,25.0,exp1
15,16,953,598,145,framenr_16_framevid_June16_20,25.0,exp1
16,17,959,584,153,framenr_17_framevid_June16_20,25.0,exp1
17,18,1297,816,228,framenr_18_framevid_June16_20,25.0,exp1
18,19,867,350,214,framenr_19_framevid_June16_20,25.0,exp1
19,20,973,562,159,framenr_20_framevid_June16_20,25.0,exp1
20,21,1297,810,228,framenr_21_framevid_June16_20,25.0,exp1
21,22,983,564,157,framenr_22_framevid_June16_20,25.0,exp1
22,23,981,564,152,framenr_23_framevid_June16_20,25.0,exp1
23,24,1297,802,227,framenr_24_framevid_June16_20,25.0,exp1
24,25,977,556,151,framenr_25_framevid_June16_20,25.0,exp1
25,26,1325,468,267,framenr_26_framevid_June16_20,25.0,exp1
26,27,981,542,162,framenr_27_framevid_June16_20,25.0,exp1
27,28,981,548,153,framenr_28_framevid_June16_20,25.0,exp1
28,29,981,544,155,framenr_29_framevid_June16_20,25.0,exp1
29,30,981,548,151,framenr_30_framevid_June16_20,25.0,exp1
30,31,983,542,159,framenr_31_framevid_June16_20,25.0,exp1
31,32,979,546,153,framenr_32_framevid_June16_20,25.0,exp1
32,33,889,348,238,framenr_33_framevid_June16_20,25.0,exp1
33,34,1309,800,230,framenr_34_framevid_June16_20,25.0,exp1
34,35,975,556,149,framenr_35_framevid_June16_20,25.0,exp1
35,36,979,550,158,framenr_36_framevid_June16_20,25.0,exp1
36,37,911,382,269,framenr_37_framevid_June16_20,25.0,exp1
37,38,975,560,154,framenr_38_framevid_June16_20,25.0,exp1
38,39,975,556,157,framenr_39_framevid_June16_20,25.0,exp1
39,40,971,558,155,framenr_40_framevid_June16_20,25.0,exp1
40,41,971,552,160,framenr_41_framevid_June16_20,25.0,exp1
41,42,969,558,153,framenr_42_framevid_June16_20,25.0,exp1
42,43,971,554,156,framenr_43_framevid_June16_20,25.0,exp1
43,44,1321,794,250,framenr_44_framevid_June16_20,25.0,exp1
44,45,1303,810,224,framenr_45_framevid_June16_20,25.0,exp1
45,46,1309,808,229,framenr_46_framevid_June16_20,25.0,exp1
46,47,1323,790,251,framenr_47_framevid_June16_20,25.0,exp1
47,48,857,330,211,framenr_48_framevid_June16_20,25.0,exp1
48,49,1309,800,233,framenr_49_framevid_June16_20,25.0,exp1
49,50,1309,800,233,framenr_50_framevid_June16_20,25.0,exp1
50,51,929,518,173,framenr_51_framevid_June16_20,25.0,exp1
51,52,921,510,177,framenr_52_framevid_June16_20,25.0,exp1
52,53,913,470,210,framenr_53_framevid_June16_20,25.0,exp1
53,54,1299,808,223,framenr_54_framevid_June16_20,25.0,exp1
54,55,895,448,226,framenr_55_framevid_June16_20,25.0,exp1
55,56,883,496,194,framenr_56_framevid_June16_20,25.0,exp1
56,57,885,476,260,framenr_57_framevid_June16_20,25.0,exp1
57,58,867,502,242,framenr_58_framevid_June16_20,25.0,exp1
58,59,1313,804,245,framenr_59_framevid_June16_20,25.0,exp1
59,60,1317,800,253,framenr_60_framevid_June16_20,25.0,exp1
60,61,857,526,212,framenr_61_framevid_June16_20,25.0,exp1
61,62,859,484,257,framenr_62_framevid_June16_20,25.0,exp1
62,63,855,536,239,framenr_63_framevid_June16_20,25.0,exp1
63,64,1321,802,251,framenr_64_framevid_June16_20,25.0,exp1
64,65,867,520,236,framenr_65_framevid_June16_20,25.0,exp1
65,66,867,514,244,framenr_66_framevid_June16_20,25.0,exp1
66,67,1277,478,241,framenr_67_framevid_June16_20,25.0,exp1
67,68,861,538,253,framenr_68_framevid_June16_20,25.0,exp1
68,69,847,548,216,framenr_69_framevid_June16_20,25.0,exp1
69,70,859,540,230,framenr_70_framevid_June16_20,25.0,exp1
70,71,1341,794,255,framenr_71_framevid_June16_20,25.0,exp1
71,72,905,362,226,framenr_72_framevid_June16_20,25.0,exp1
72,73,859,534,229,framenr_73_framevid_June16_20,25.0,exp1
73,74,861,528,253,framenr_74_framevid_June16_20,25.0,exp1
74,75,859,534,224,framenr_75_framevid_June16_20,25.0,exp1
75,76,861,534,223,framenr_76_framevid_June16_20,25.0,exp1
76,77,869,524,255,framenr_77_framevid_June16_20,25.0,exp1
77,78,867,528,223,framenr_78_framevid_June16_20,25.0,exp1
78,79,865,522,246,framenr_79_framevid_June16_20,25.0,exp1
79,80,867,526,216,framenr_80_framevid_June16_20,25.0,exp1
80,81,863,528,236,framenr_81_framevid_June16_20,25.0,exp1
81,82,865,532,209,framenr_82_framevid_June16_20,25.0,exp1
82,83,847,566,193,framenr_83_framevid_June16_20,25.0,exp1
83,84,869,530,212,framenr_84_framevid_June16_20,25.0,exp1
84,85,873,522,224,framenr_85_framevid_June16_20,25.0,exp1
85,86,883,516,241,framenr_86_framevid_June16_20,25.0,exp1
86,87,881,502,267,framenr_87_framevid_June16_20,25.0,exp1
87,88,891,556,250,framenr_88_framevid_June16_20,25.0,exp1
