scorer,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000,DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000
bodyparts,UpperLip,UpperLip,UpperLip,LowerLip,LowerLip,LowerLip,Nose,Nose,Nose,EyeBridge,EyeBridge,EyeBridge,Start_outline_outer_left,Start_outline_outer_left,Start_outline_outer_left,Start_outline_outer_right,Start_outline_outer_right,Start_outline_outer_right,LowestPoint_outline,LowestPoint_outline,LowestPoint_outline,MidLowleft_outline,MidLowleft_outline,MidLowleft_outline,MidLowright_outline,MidLowright_outline,MidLowright_outline
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,855.6292114257812,292.8219909667969,0.03067912720143795,855.9817504882812,321.62396240234375,0.9911312460899353,828.3034057617188,284.68145751953125,0.006208352278918028,924.8723754882812,189.89385986328125,0.974018394947052,799.1063842773438,482.64825439453125,0.9806948900222778,991.8001098632812,773.3108520507812,0.01804855652153492,1031.606689453125,1061.8922119140625,0.09835506975650787,996.6197509765625,774.0961303710938,0.8617620468139648,872.0543212890625,366.83538818359375,0.02146153710782528
1,858.1939697265625,290.53936767578125,0.08898511528968811,856.6803588867188,313.9310607910156,0.9688067436218262,835.4600219726562,276.77325439453125,0.00772569514811039,923.9920043945312,185.1240692138672,0.7147848010063171,795.8619995117188,482.3951416015625,0.584728479385376,922.0555419921875,189.76007080078125,0.018183864653110504,1030.17431640625,1060.1168212890625,0.48720815777778625,901.2149658203125,1086.8187255859375,0.5659143328666687,860.7031860351562,307.915771484375,0.04582473635673523
2,861.3562622070312,290.01898193359375,0.17283661663532257,860.3638305664062,313.0216369628906,0.943435549736023,935.162841796875,193.0231170654297,0.010560459457337856,920.7625732421875,187.69793701171875,0.9779257774353027,794.0845947265625,479.9515380859375,0.8092212677001953,918.6620483398438,187.28794860839844,0.020695406943559647,1026.1912841796875,1051.6807861328125,0.8198077082633972,1004.9544067382812,769.963134765625,0.9770963788032532,864.3816528320312,306.8074951171875,0.10720834881067276
3,861.4368896484375,285.6462707519531,0.48003941774368286,857.4470825195312,314.99932861328125,0.956449031829834,935.42236328125,192.1571044921875,0.016954565420746803,921.42236328125,185.873291015625,0.9630342721939087,793.328369140625,482.61962890625,0.9562235474586487,918.923095703125,185.9922332763672,0.027998734265565872,1023.2993774414062,1056.683837890625,0.19294963777065277,1008.904296875,774.3902587890625,0.31367942690849304,862.7872314453125,307.4525146484375,0.04736114665865898
4,855.474853515625,287.3977966308594,0.4057596027851105,853.0272827148438,315.54534912109375,0.982528030872345,922.4747314453125,201.32435607910156,0.019475437700748444,916.7796630859375,192.59378051757812,0.9964771866798401,792.3712768554688,481.8435363769531,0.93825364112854,915.736083984375,193.60740661621094,0.030571866780519485,1023.0383911132812,1057.9566650390625,0.6666487455368042,995.4027709960938,780.1865844726562,0.5656602382659912,857.9948120117188,308.2988586425781,0.04865844547748566
5,857.4036865234375,286.8313903808594,0.7641921043395996,855.4268188476562,314.5870056152344,0.9542356133460999,923.005126953125,202.0608367919922,0.02151317335665226,917.3423461914062,192.3722686767578,0.9956497550010681,790.979248046875,480.6011657714844,0.7906313538551331,916.6749267578125,193.9495391845703,0.030408808961510658,659.4525756835938,238.03567504882812,0.016136664897203445,997.3588256835938,777.8833618164062,0.7367270588874817,865.4814453125,365.3036804199219,0.04832085222005844
6,851.5506591796875,291.504150390625,0.19109350442886353,849.5198974609375,320.980712890625,0.9161713719367981,921.99267578125,200.56414794921875,0.010036110877990723,916.3109741210938,191.87039184570312,0.9951804876327515,789.8097534179688,482.9449462890625,0.9700493812561035,914.7667236328125,192.59628295898438,0.014346230775117874,658.9074096679688,238.77818298339844,0.024654142558574677,1004.457763671875,780.8742065429688,0.049059417098760605,1124.9638671875,965.7593994140625,0.7043893933296204
7,847.6170654296875,293.90924072265625,0.022932881489396095,846.813720703125,323.27716064453125,0.9022183418273926,922.5953369140625,203.7442626953125,0.016427284106612206,915.31787109375,194.93222045898438,0.9779117107391357,788.5911254882812,483.3291931152344,0.9936303496360779,914.9912109375,196.31236267089844,0.020140299573540688,1032.3389892578125,1062.380615234375,0.07823944836854935,1008.2927856445312,784.0733642578125,0.9582523107528687,853.880859375,317.7421569824219,0.025971483439207077
