,x,y,r,inputfile
0,1148.8498698754638,410.02708635865156,195.9984831452316,framenr_1_framevid_example3
1,1181.1249935146861,396.0883817701389,233.57749742597744,framenr_2_framevid_example3
2,1172.1715644430815,443.5888831356039,180.8392405821215,framenr_3_framevid_example3
3,1138.6510256467939,474.8663601215389,187.63632169890505,framenr_4_framevid_example3
4,1166.2216569395382,441.6715921555032,252.20734686150774,framenr_5_framevid_example3
5,1214.0038850523329,411.7925299166506,237.8630906142467,framenr_6_framevid_example3
6,1166.5112776600454,430.91265598084453,206.8688179018742,framenr_7_framevid_example3
7,1159.5931767787358,465.5883359779881,234.89605077054145,framenr_8_framevid_example3
8,1288.068957567765,484.2750969213148,252.99031043293655,framenr_9_framevid_example3
9,1292.8552028995105,489.2838023830882,235.63718031643057,framenr_10_framevid_example3
10,1170.6695422769005,471.61817134413974,228.90895749144886,framenr_11_framevid_example3
11,1214.254680147494,439.4476400428298,251.31442364868684,framenr_12_framevid_example3
12,1252.879738611676,456.0017266275164,286.9950848943969,framenr_13_framevid_example3
13,1046.054637360169,537.9726424186025,299.1338569396283,framenr_14_framevid_example3
14,892.7346421959537,609.267313968711,271.2857679274259,framenr_15_framevid_example3
15,968.3041022464884,618.4643007085108,248.9449869888358,framenr_16_framevid_example3
16,1035.8808949983857,589.2778240564247,268.3816154465698,framenr_17_framevid_example3
17,986.7116591748779,563.5493417252962,289.7890950451198,framenr_18_framevid_example3
18,909.52099345334,568.2347313216369,286.4200101388205,framenr_19_framevid_example3
19,924.8513925935326,587.4335718797269,294.66936194373733,framenr_20_framevid_example3
20,1073.801633060253,564.2816517609001,305.0413935505792,framenr_21_framevid_example3
21,1201.6372494548586,493.1731283353266,273.1253423091485,framenr_22_framevid_example3
22,1228.4207356288011,450.48063711615976,244.08407877283287,framenr_23_framevid_example3
23,1213.8913021693033,483.8003058436182,272.09921454304293,framenr_24_framevid_example3
24,1096.229674172215,549.6464161082769,304.7728080767532,framenr_25_framevid_example3
25,957.6894744981432,575.1617823740157,296.0587950918135,framenr_26_framevid_example3
26,1005.6631052029272,548.6589440715843,286.9356963101986,framenr_27_framevid_example3
27,1038.0639857939402,544.2242653099911,301.0862187409523,framenr_28_framevid_example3
28,933.8525532267336,576.3967778740746,300.3766066444203,framenr_29_framevid_example3
29,1088.981085603613,531.1246458249911,279.29338466951907,framenr_30_framevid_example3
30,1400.7985861099944,423.9450657023215,285.81784368922894,framenr_31_framevid_example3
31,1287.8240993835545,421.61730744041756,306.02368834867275,framenr_32_framevid_example3
32,1042.4088653327149,478.8557171416675,275.72476199061447,framenr_33_framevid_example3
33,1219.3643086599523,445.57861482570246,230.1712996845703,framenr_34_framevid_example3
34,1365.1813058332355,422.3136046462744,241.22000909386696,framenr_35_framevid_example3
35,1106.451532871753,510.50763216436644,274.0523632724326,framenr_36_framevid_example3
36,954.4179279288945,567.3879718572724,274.99448495067224,framenr_37_framevid_example3
37,1062.0359508925949,522.4075516598783,249.9759301030268,framenr_38_framevid_example3
38,1013.1066554772043,504.69358746179455,233.76942599524816,framenr_39_framevid_example3
39,888.6850614148955,541.5506926527671,264.57321354102965,framenr_40_framevid_example3
40,1013.5185722423307,512.1772366802603,287.9952212849074,framenr_41_framevid_example3
