,x,y,r,inputfile
0,1415.9976489646829,675.0010506034772,189.00171131599808,framenr_1_framevid_example1
1,1341.138792932714,608.3723365476561,139.32185562474325,framenr_2_framevid_example1
2,1257.8940396598946,412.40453133643854,162.07948438964283,framenr_3_framevid_example1
3,1216.5970469527315,325.2071014792306,185.02501452529577,framenr_4_framevid_example1
4,1218.263639132595,423.1445906232995,159.68870081600136,framenr_5_framevid_example1
5,1214.981875973751,491.416605906877,140.48106683861775,framenr_6_framevid_example1
6,1204.9771680989522,496.89424882432087,144.34707209723302,framenr_7_framevid_example1
7,1198.70629068755,530.213894429919,140.56774855065825,framenr_8_framevid_example1
8,1187.1612782759798,556.8772755912453,133.6404569286008,framenr_9_framevid_example1
9,1179.9710620749804,557.6017972351555,136.01991602575333,framenr_10_framevid_example1
10,1184.4475173982623,571.0754290105294,139.06377385107578,framenr_11_framevid_example1
11,1185.672185695506,584.6882706660764,139.48083079272502,framenr_12_framevid_example1
12,1181.1617070236955,587.1223269278913,138.30078255480527,framenr_13_framevid_example1
13,1180.5809166647523,597.1171986289202,135.96045063208362,framenr_14_framevid_example1
14,1182.655587180956,608.8326171286665,137.83984425078734,framenr_15_framevid_example1
15,1182.208641949644,617.4466546644235,139.89147564129124,framenr_16_framevid_example1
16,1179.6887243821973,632.0266919417352,135.45564801339052,framenr_17_framevid_example1
17,1177.970939775374,641.2110456283729,134.5767913833129,framenr_18_framevid_example1
18,1177.7729479258805,640.4701009955284,141.15426149644568,framenr_19_framevid_example1
19,1177.4743289590135,648.4958225621755,141.5534505411568,framenr_20_framevid_example1
20,1177.2051090132154,664.6512528862498,135.20690133749326,framenr_21_framevid_example1
21,1176.7401972740686,674.0227541736272,133.3774533513088,framenr_22_framevid_example1
22,1175.193431285097,680.9106079114454,133.610400136386,framenr_23_framevid_example1
23,1176.1766609570761,690.5812818967273,131.7297293245693,framenr_24_framevid_example1
24,1179.06402204111,696.5034188148165,133.47266753091722,framenr_25_framevid_example1
25,1178.2664692425114,701.0441230830149,136.68134959956078,framenr_26_framevid_example1
26,1178.9053864130574,705.9263556420663,137.55532772832441,framenr_27_framevid_example1
27,1180.613399344913,702.3063526187976,145.31556036171932,framenr_28_framevid_example1
28,1167.2656557094224,702.2574122095979,154.49358321514217,framenr_29_framevid_example1
29,1148.5078592819232,719.8615950830699,148.44905298617647,framenr_30_framevid_example1
30,1150.2078078675104,726.9926207833585,144.52585355130273,framenr_31_framevid_example1
31,1157.6413105738225,722.6502853251154,152.0956920334285,framenr_32_framevid_example1
32,1153.3274737241572,751.9956300736968,139.37805294893954,framenr_33_framevid_example1
33,1159.7225324720505,767.9884939980558,131.41918335117424,framenr_34_framevid_example1
34,1174.9905685279994,696.9520126092534,179.900225784057,framenr_35_framevid_example1
35,1168.6091025271855,642.0019825498853,214.01608012740365,framenr_36_framevid_example1
36,1151.0589791990924,703.171724946827,167.86475123367683,framenr_37_framevid_example1
37,1142.2363108898874,761.2261337355442,136.49320424681088,framenr_38_framevid_example1
38,1132.1638452760048,731.4027003954462,174.68213058590618,framenr_39_framevid_example1
39,1124.626480638615,706.2360511356013,198.35552605774242,framenr_40_framevid_example1
40,1125.7354756864208,720.4981933546189,182.32153188238067,framenr_41_framevid_example1
41,1119.5327293101318,731.5787290442729,169.09607310970867,framenr_42_framevid_example1
42,1114.8174851337214,743.5927559174698,157.80186283952938,framenr_43_framevid_example1
43,1126.7585520637997,745.805417941083,150.95617743127164,framenr_44_framevid_example1
44,1128.858758532098,741.4015941974781,147.42197145286008,framenr_45_framevid_example1
45,1116.2773531059775,767.7771519132444,130.33459615321115,framenr_46_framevid_example1
46,1132.1841376655007,741.3602925372456,162.67351768208897,framenr_47_framevid_example1
47,1171.7911260406865,616.2154535765936,264.2388917739889,framenr_48_framevid_example1
48,1170.9062935966408,599.0723129355074,270.8726646291326,framenr_49_framevid_example1
49,1127.230704711778,744.1932111963005,143.8142457319026,framenr_50_framevid_example1
50,1121.531888007095,753.8868783911927,125.13659891858863,framenr_51_framevid_example1
51,1167.5008844118486,593.8048410638518,260.5164412436949,framenr_52_framevid_example1
52,1177.5590777650752,605.9904852109496,273.17205907247813,framenr_53_framevid_example1
53,1144.4307747017863,778.5874083189422,147.13928520357663,framenr_54_framevid_example1
54,1151.6414306186734,761.5772337799064,154.69652613234396,framenr_55_framevid_example1
55,1181.6432874381792,601.8702234186335,259.3632050462129,framenr_56_framevid_example1
56,1171.2932372274677,606.8459826462329,236.3730678708443,framenr_57_framevid_example1
57,1155.7270068675994,731.231050446414,152.1533209077362,framenr_58_framevid_example1
58,1153.1405135425496,780.4042162695799,128.91509135580145,framenr_59_framevid_example1
59,1141.7852986889477,770.2968394452176,123.87651575868489,framenr_60_framevid_example1
60,1172.7779060606715,730.5454660005239,167.9513542043306,framenr_61_framevid_example1
61,1243.5192066807233,657.5501890733559,270.7547949414366,framenr_62_framevid_example1
62,1247.6763077686899,648.5539415065323,279.8138229890413,framenr_63_framevid_example1
63,1185.1385376037347,726.9966633145674,177.318383141391,framenr_64_framevid_example1
