,x,y,r,inputfile
0,928.8250601125454,595.0982439138756,183.788988838735,framenr_1_framevid_example8
1,921.3590608795467,658.5866983385737,208.17651421965473,framenr_2_framevid_example8
2,908.512654237257,690.997448865294,222.2481273489856,framenr_3_framevid_example8
3,889.2753184289328,680.1105345008764,221.31330601633732,framenr_4_framevid_example8
4,868.3101274971449,638.2709691067424,208.05138122756057,framenr_5_framevid_example8
5,852.8439796773763,592.3464080497461,189.68889849825723,framenr_6_framevid_example8
6,848.2241691951228,566.1413524066479,174.33003426011135,framenr_7_framevid_example8
7,855.4825752507783,567.5574739604547,168.59604570091415,framenr_8_framevid_example8
8,871.2489381915967,587.5090205913352,175.68323717903854,framenr_9_framevid_example8
9,888.695039769955,608.855996864594,193.04582277524463,framenr_10_framevid_example8
10,899.7083315285143,617.8872363371908,211.9301492869365,framenr_11_framevid_example8
11,898.9081320986298,610.8102104125394,221.69243133628527,framenr_12_framevid_example8
12,887.4485853924522,592.5461590948536,217.51047571516455,framenr_13_framevid_example8
13,873.0028669850127,571.272138780535,205.1396132193975,framenr_14_framevid_example8
14,864.8530090484709,554.3578366803573,197.04616304262908,framenr_15_framevid_example8
15,867.0454994238769,547.7497957728292,201.36397124743394,framenr_16_framevid_example8
16,874.5948395873814,556.0126632896191,212.8683455298813,framenr_17_framevid_example8
17,876.5264256482644,580.0176547209176,215.67881720133346,framenr_18_framevid_example8
18,865.0320413102286,613.6448877162945,197.77880971282724,framenr_19_framevid_example8
19,843.913173633104,644.1381101483078,164.9784059300003,framenr_20_framevid_example8
20,827.4832067445955,658.3226754586967,139.8380605770189,framenr_21_framevid_example8
21,828.2526129958482,650.778721635925,144.23490007204666,framenr_22_framevid_example8
22,843.5682975217038,627.2617023895995,180.62226218091266,framenr_23_framevid_example8
23,855.1104050134614,600.9027257310194,228.8994391673536,framenr_24_framevid_example8
24,844.3366338147915,585.0561751163241,260.9871484855426,framenr_25_framevid_example8
25,811.1418513225263,587.9111149436284,260.0837800366489,framenr_26_framevid_example8
26,778.1123125953217,610.4161419839974,230.36894793072491,framenr_27_framevid_example8
27,774.5075669077864,646.4739798787591,192.4354896312273,framenr_28_framevid_example8
28,812.500075235082,684.8930303255904,169.09333347407127,framenr_29_framevid_example8
29,876.2103619283185,713.3495120456963,170.954388907253,framenr_30_framevid_example8
30,933.1925203018968,723.5987979638788,191.17555400949337,framenr_31_framevid_example8
31,958.0564604413938,715.5681941137985,212.62086504942454,framenr_32_framevid_example8
32,948.2133759050006,697.5475986324545,221.15579253360085,framenr_33_framevid_example8
33,920.6577481100013,681.2421829478618,214.3681594103977,framenr_34_framevid_example8
34,895.7547743865181,673.9152809963225,200.27812196200398,framenr_35_framevid_example8
35,883.0210354460129,673.3445695348133,189.5682230206864,framenr_36_framevid_example8
36,879.011965232143,670.7265979103565,188.45648868394878,framenr_37_framevid_example8
37,875.526242837747,660.071857355463,195.95164445673836,framenr_38_framevid_example8
38,868.4593409630277,645.3881425378607,204.94481582812287,framenr_39_framevid_example8
39,859.5236119864466,637.7677548919768,206.0367470166045,framenr_40_framevid_example8
40,851.3036848618249,644.3948326928116,193.62354956333405,framenr_41_framevid_example8
41,842.3095127304932,660.405757241569,171.51775353694208,framenr_42_framevid_example8
42,827.5548935586006,672.1641816480748,152.77922489703548,framenr_43_framevid_example8
43,804.0005571470236,668.8609313321592,151.43737654288896,framenr_44_framevid_example8
44,775.512986895889,651.1179630378167,171.62159838380398,framenr_45_framevid_example8
45,752.7138476093307,629.1775264926886,203.5935735337056,framenr_46_framevid_example8
46,747.3458048592405,614.0200830291402,230.5409140784537,framenr_47_framevid_example8
47,764.5081306316556,610.2932764813096,240.14190602874626,framenr_48_framevid_example8
48,797.7334987226031,615.8836796823463,231.4227761305943,framenr_49_framevid_example8
49,831.2074446083175,625.8790134230496,213.13837020247516,framenr_50_framevid_example8
50,849.311709501063,636.2013848040074,197.13756277519116,framenr_51_framevid_example8
51,847.2720234953426,644.8166556547429,191.69488272726838,framenr_52_framevid_example8
52,834.063627344177,651.4415138742306,197.42456755582023,framenr_53_framevid_example8
53,824.3714357406045,656.9174016183331,207.34739267367715,framenr_54_framevid_example8
54,826.1487032421359,662.0855808424142,212.23970239976205,framenr_55_framevid_example8
55,834.7445601378554,665.9614004151847,208.63028109153342,framenr_56_framevid_example8
56,838.7599970434785,664.8138928181846,202.25272245363206,framenr_57_framevid_example8
57,831.6594282292988,654.4952058537415,202.2862764970514,framenr_58_framevid_example8
58,817.6131238462261,635.3750443157263,211.66457030676577,framenr_59_framevid_example8
59,806.260994295288,615.0411483438415,224.38767187648176,framenr_60_framevid_example8
60,802.7738875488287,604.440289773788,233.1221357682956,framenr_61_framevid_example8
61,803.8785334879576,609.4939288406056,237.76692288890865,framenr_62_framevid_example8
62,802.9639562003068,625.8111731025477,244.42879192654976,framenr_63_framevid_example8
63,797.4084608413823,642.052512146551,256.13650560550906,framenr_64_framevid_example8
64,790.2427962642932,649.1877083710808,266.4189431330095,framenr_65_framevid_example8
65,785.8241494396551,647.0130108281003,263.39234246303346,framenr_66_framevid_example8
66,785.3542807205818,642.1352599904831,240.78007138904366,framenr_67_framevid_example8
67,786.6527484807381,640.118742948756,205.5675447097736,framenr_68_framevid_example8
68,787.1846081297423,639.89126098663,175.08944761587048,framenr_69_framevid_example8
69,786.5341463464482,635.7282525757277,165.48572207907714,framenr_70_framevid_example8
70,786.1381754081424,624.2725664453349,180.71573780802845,framenr_71_framevid_example8
71,787.1994343407811,608.9567434963346,210.6979043214017,framenr_72_framevid_example8
72,789.1304717620476,597.07700501385,239.40427952287587,framenr_73_framevid_example8
73,790.0058262096732,592.7728481560684,255.7919632790641,framenr_74_framevid_example8
74,788.6155211746882,593.5129798052621,259.0380414079617,framenr_75_framevid_example8
75,786.3040048454777,593.3280581660434,255.30365091149116,framenr_76_framevid_example8
76,786.7033129706,588.42748259232,250.56504118499484,framenr_77_framevid_example8
77,792.9458493084111,579.3089517269774,246.41506893818058,framenr_78_framevid_example8
78,804.3219674568147,568.7756602109152,241.62927792641105,framenr_79_framevid_example8
79,815.6827235109083,559.5712324794994,236.22599902904588,framenr_80_framevid_example8
80,821.043215409942,553.9537809705613,232.83805101835313,framenr_81_framevid_example8
81,818.5725691856635,554.0864381409374,234.07456157037154,framenr_82_framevid_example8
82,812.0110660757099,561.4173681617385,239.46438527549688,framenr_83_framevid_example8
83,806.9004148087618,575.0478954903858,245.74314528990632,framenr_84_framevid_example8
