,x,y,r,inputfile
0,1039.9438020122484,793.9522858007499,236.99814504288892,framenr_1_framevid_example9
1,1053.7045232973433,778.3439410193794,246.2536708065327,framenr_2_framevid_example9
2,1059.3406674095672,755.0477401732236,255.302713413821,framenr_3_framevid_example9
3,1054.824918633384,729.3329464913317,260.8455791751962,framenr_4_framevid_example9
4,1045.411372077227,717.0404283327571,258.3358636555354,framenr_5_framevid_example9
5,1039.3134040589603,728.8861720397371,247.44056021038605,framenr_6_framevid_example9
6,1041.9160610591991,758.6194249520187,234.73166536002162,framenr_7_framevid_example9
7,1052.6904183734423,787.7349010860378,229.46110916081147,framenr_8_framevid_example9
8,1066.1135939626142,801.4317955076128,235.63450252920896,framenr_9_framevid_example9
9,1075.2735253044145,799.1122190600304,247.98694333473253,framenr_10_framevid_example9
10,1075.8810748406756,789.8202367642939,255.96259221640136,framenr_11_framevid_example9
11,1068.512041869445,779.7586364470388,252.17053797542235,framenr_12_framevid_example9
12,1057.713331460169,766.4837515082596,237.99173711831153,framenr_13_framevid_example9
13,1048.507690368607,745.2014333336875,222.2105580444159,framenr_14_framevid_example9
14,1042.9576700133305,718.3955088366546,214.5305780257996,framenr_15_framevid_example9
15,1039.5012878825178,696.9665638930974,219.0427458204637,framenr_16_framevid_example9
16,1035.2016429631083,691.4382704725336,231.8945331735294,framenr_17_framevid_example9
17,1028.6290225444518,702.7809596684546,244.45167246512884,framenr_18_framevid_example9
18,1021.2971527693791,721.9171686116547,249.8005385232044,framenr_19_framevid_example9
19,1017.1912848895308,737.0929765504643,248.01938365293952,framenr_20_framevid_example9
20,1020.6328269428249,741.1414517393296,246.15479982444066,framenr_21_framevid_example9
21,1033.0078756670716,733.3303203064313,252.44089936198793,framenr_22_framevid_example9
22,1050.190198433695,717.5966864595962,268.62546673026924,framenr_23_framevid_example9
23,1063.3947114809434,700.9035757698769,286.4868877306776,framenr_24_framevid_example9
24,1064.2206885594946,691.3693798685124,292.6386634533164,framenr_25_framevid_example9
25,1050.8171569108945,693.9602850535737,279.2995768640454,framenr_26_framevid_example9
26,1030.363714238777,705.8879426235256,252.2577863396735,framenr_27_framevid_example9
27,1015.3496738924102,717.3147281762848,228.05916254076544,framenr_28_framevid_example9
28,1015.5715439029472,718.4819153790061,221.89114471304254,framenr_29_framevid_example9
29,1031.1737226970472,706.9448307562997,236.70528659214125,framenr_30_framevid_example9
30,1052.0842523711901,688.4466899002385,262.6995554365039,framenr_31_framevid_example9
31,1065.0702381688468,672.0607789224172,285.9771712283666,framenr_32_framevid_example9
32,1063.5589258884395,664.858934167733,297.6546704494578,framenr_33_framevid_example9
33,1052.4095782363306,669.1740440962407,296.86707931689597,framenr_34_framevid_example9
34,1043.5045073604913,682.165749186096,288.1271729432946,framenr_35_framevid_example9
35,1045.7943441556865,697.3412650295807,277.1814466198368,framenr_36_framevid_example9
36,1058.2302850357896,708.1572715870822,268.1907127568494,framenr_37_framevid_example9
37,1071.185552475075,712.0498853959501,262.575644532365,framenr_38_framevid_example9
38,1074.2882486042388,711.645162264155,259.15657802733307,framenr_39_framevid_example9
39,1063.7058574421928,711.6050626419972,255.58499434346712,framenr_40_framevid_example9
40,1043.9805834574988,713.5800843199311,250.4988678996565,framenr_41_framevid_example9
41,1024.78086361264,714.1277479179807,244.6168340532788,framenr_42_framevid_example9
42,1015.6675049370614,708.1070583996806,239.58364053898387,framenr_43_framevid_example9
43,1021.6353294404346,694.337054267049,236.05105914344765,framenr_44_framevid_example9
44,1041.2915001640722,677.3434955862042,233.59579114166687,framenr_45_framevid_example9
45,1068.368243679541,663.1065640565533,232.44407949530807,framenr_46_framevid_example9
46,1095.331113837067,653.5503440088951,234.13842413420878,framenr_47_framevid_example9
47,1116.6513666566998,645.722892662695,239.64827320823053,framenr_48_framevid_example9
48,1130.1242784054284,635.9870631764875,247.2217164804714,framenr_49_framevid_example9
49,1136.2731587888868,624.3077481035939,252.97521218381752,framenr_50_framevid_example9
50,1136.8126890815283,614.535619951013,253.81327148949686,framenr_51_framevid_example9
51,1133.2495607329686,611.224965918989,249.48954878910706,framenr_52_framevid_example9
52,1126.4432266490137,616.358967684763,241.93891648022026,framenr_53_framevid_example9
53,1117.334509448052,628.307056703523,233.28266465068882,framenr_54_framevid_example9
54,1108.0747112892707,642.8197236814349,224.93211287481313,framenr_55_framevid_example9
55,1102.1654285590537,654.7897055592188,218.18030179334974,framenr_56_framevid_example9
56,1102.869587958345,660.1154544080448,214.57833341735343,framenr_57_framevid_example9
57,1110.860481894636,657.544437886257,214.8844343396008,framenr_58_framevid_example9
58,1123.181571448494,649.8220266226342,217.60661846453073,framenr_59_framevid_example9
59,1134.6813918107975,642.817877461568,219.2325397519185,framenr_60_framevid_example9
60,1140.8698405416512,642.2022699976587,216.7911876396198,framenr_61_framevid_example9
61,1139.9504765086429,649.5871317805647,210.88518394307107,framenr_62_framevid_example9
62,1132.9191907201155,661.3380914442168,206.25262531648846,framenr_63_framevid_example9
63,1122.6236727097114,671.3754815356318,208.52546881783377,framenr_64_framevid_example9
64,1112.9916801373615,675.6575198558139,219.21711759135954,framenr_65_framevid_example9
65,1108.0767196473603,674.5454212612269,233.25836908315665,framenr_66_framevid_example9
66,1109.9662509320754,671.4809003309106,241.8827761833069,framenr_67_framevid_example9
67,1116.6563508135255,669.80001444329,238.95179404608996,framenr_68_framevid_example9
68,1122.7945157217077,670.6593279835636,225.38648526622873,framenr_69_framevid_example9
69,1123.8802356260614,673.387539291501,208.00150617303342,framenr_70_framevid_example9
70,1120.0642494142232,677.1571113747435,194.14487322732683,framenr_71_framevid_example9
71,1115.364846246737,681.8811328551745,186.9731879222371,framenr_72_framevid_example9
72,1113.253571745608,687.3789811592042,184.94601782990668,framenr_73_framevid_example9
73,1113.779160973999,692.0084132501484,184.95613825055815,framenr_74_framevid_example9
74,1115.2213004376338,692.8508451215071,185.54516844468634,framenr_75_framevid_example9
75,1117.490117278634,687.9145046203278,187.38039588906676,framenr_76_framevid_example9
76,1122.3308577944529,678.37915479551,191.32163028329128,framenr_77_framevid_example9
77,1129.5530732683706,668.5273693839271,196.62083260740107,framenr_78_framevid_example9
78,1134.1526052269705,663.1345494123474,201.21441366757062,framenr_79_framevid_example9
79,1129.3657915698998,664.4240213030432,203.6824856032407,framenr_80_framevid_example9
80,1114.153313614972,671.069633424017,204.6431754895062,framenr_81_framevid_example9
81,1097.2287980377823,679.8847707455261,205.93898066133755,framenr_82_framevid_example9
82,1091.6455983876444,688.3230883087798,208.44765359607786,framenr_83_framevid_example9
83,1103.5335754791977,695.2681596451074,210.85675267399802,framenr_84_framevid_example9
84,1125.6544072841475,699.8590067262007,210.52449641022437,framenr_85_framevid_example9
85,1142.5564513198321,700.6460594162755,205.4351121615166,framenr_86_framevid_example9
86,1142.9123801278074,696.702497177295,195.67843777058513,framenr_87_framevid_example9
87,1127.9473381644978,689.3151118009497,183.62551313436126,framenr_88_framevid_example9
88,1109.1881916993736,681.8326872924152,172.7923725695571,framenr_89_framevid_example9
89,1098.752808004231,677.496079523187,166.09694904671852,framenr_90_framevid_example9
90,1101.0297591036829,677.3798642210368,164.6590512523927,framenr_91_framevid_example9
91,1111.7465351693013,680.2005150054142,167.81124441499182,framenr_92_framevid_example9
92,1123.318416128905,683.7328965889799,173.8706735624006,framenr_93_framevid_example9
93,1130.827268101548,686.3909665553265,180.78617598050667,framenr_94_framevid_example9
94,1134.0526256711098,687.909464926658,186.44895638498886,framenr_95_framevid_example9
95,1135.3858988691964,689.0388242317952,189.10567478900163,framenr_96_framevid_example9
96,1136.7028216599756,690.7724410911584,187.97795092909962,framenr_97_framevid_example9
97,1138.0388869178228,693.663898905326,183.52463090002954,framenr_98_framevid_example9
98,1138.574057098563,697.4631756453434,177.0005159994755,framenr_99_framevid_example9
99,1138.4733345795178,701.0110937763077,169.86824664013298,framenr_100_framevid_example9
100,1139.5265889007487,702.5124848864833,163.76879838820088,framenr_101_framevid_example9
101,1143.3590132922109,700.6059420593025,160.7601256083458,framenr_102_framevid_example9
102,1148.3881855917439,696.0213853440301,162.84165865033697,framenr_103_framevid_example9
103,1149.1660853190824,692.2895500040194,170.50011956314262,framenr_104_framevid_example9
104,1140.6673976859038,693.9596347450931,181.33062885544874,framenr_105_framevid_example9
105,1124.5734383802276,703.0059216647294,190.32542975820968,framenr_106_framevid_example9
106,1110.2881987185306,716.3591324071845,192.6132409224635,framenr_107_framevid_example9
107,1107.2246871845168,727.0142207946301,187.3797570057465,framenr_108_framevid_example9
108,1114.9640221768525,728.2043351954306,179.65187740916426,framenr_109_framevid_example9
109,1122.588878437644,717.6974658882281,177.21965689753353,framenr_110_framevid_example9
110,1119.7820345389732,699.5064469975142,184.2316328442392,framenr_111_framevid_example9
111,1108.4878066129654,682.25121230187,197.2106641990158,framenr_112_framevid_example9
112,1102.0457506675575,675.0136316879634,207.9013053459792,framenr_113_framevid_example9
113,1112.284159754855,682.4618245590881,210.49867148340553,framenr_114_framevid_example9
114,1138.0801252850251,701.8046947170274,205.81952780232785,framenr_115_framevid_example9
115,1166.2503424461092,723.8504661147757,198.36909142026536,framenr_116_framevid_example9
116,1182.1935656922976,738.0743402981815,190.52928717955368,framenr_117_framevid_example9
117,1179.7603248819312,738.6393638222552,181.10886925660452,framenr_118_framevid_example9
118,1163.580403496161,727.5316749233754,169.61262493923056,framenr_119_framevid_example9
119,1144.522438381083,712.9920386347404,160.40834234849103,framenr_120_framevid_example9
120,1132.0866272052438,704.2269951781391,161.08214412166814,framenr_121_framevid_example9
121,1127.5056777802672,705.2080652279117,175.891838695047,framenr_122_framevid_example9
122,1122.1463044525913,711.3271029437083,200.56081003391304,framenr_123_framevid_example9
123,1105.0932140063942,712.332510197862,223.45370986058242,framenr_124_framevid_example9
124,1076.3367279188333,701.0873746696549,232.51645097383297,framenr_125_framevid_example9
125,1052.5941314249417,681.2368009383741,222.94985480079023,framenr_126_framevid_example9
126,1055.9130044986973,665.3668957476924,200.50692977873985,framenr_127_framevid_example9
127,1093.2520524168965,663.7995275052843,178.46527899801262,framenr_128_framevid_example9
128,1147.7756291940868,674.781653252384,170.17054487505786,framenr_129_framevid_example9
129,1191.7113698923704,686.1394227287452,181.5506508603926,framenr_130_framevid_example9
130,1208.0631862486541,686.4046091911847,208.02661140420162,framenr_131_framevid_example9
