,x,y,r,inputfile
0,1302.533465585647,606.684578230119,277.5108676901848,framenr_1_framevid_example6
1,1234.4491116094525,587.3460841814731,269.2351863032605,framenr_2_framevid_example6
2,1179.113728563525,571.3441643418414,261.93435442232317,framenr_3_framevid_example6
3,1135.6427165061586,558.4967521845424,255.5588696293565,framenr_4_framevid_example6
4,1103.151475495648,548.6217811828947,250.059229506344,framenr_5_framevid_example6
5,1080.7554055902865,541.5371848102168,245.38593163526915,framenr_6_framevid_example6
6,1067.5699068483689,537.0608965398272,241.48947359811555,framenr_7_framevid_example6
7,1062.710379328189,535.0108498450445,238.32035297686673,framenr_8_framevid_example6
8,1065.2922230880408,535.2049781991873,235.82906735350625,framenr_9_framevid_example6
9,1074.4308381862188,537.4612150755739,233.96611431001764,framenr_10_framevid_example6
10,1089.241624681017,541.5974939475232,232.68199142838446,framenr_11_framevid_example6
11,1108.839982630729,547.4317482883534,231.92719629059025,framenr_12_framevid_example6
12,1132.3413120936498,554.7819115713833,231.65222647861853,framenr_13_framevid_example6
13,1158.8610131280732,563.4659172699313,231.80757957445292,framenr_14_framevid_example6
14,1187.5144857922928,573.301698857316,232.3437531600769,framenr_15_framevid_example6
15,1217.4171301445617,584.1071898068352,233.21124481746565,framenr_16_framevid_example6
16,1228.358984730465,592.3480635048833,233.41237738900978,framenr_17_framevid_example6
17,1245.9575285670505,600.4710284153896,234.3024572757526,framenr_18_framevid_example6
18,1290.4910506623062,619.7918899787422,242.82576600262055,framenr_19_framevid_example6
19,1316.6328243502412,629.6159368995629,245.40378197996904,framenr_20_framevid_example6
20,1361.9941348973125,654.8886641722894,247.66841945595237,framenr_21_framevid_example6
21,1385.2308625745286,674.4283547375633,250.72626150267084,framenr_22_framevid_example6
22,1396.977449691527,684.4912529072465,254.10233592880076,framenr_23_framevid_example6
23,1390.186672059815,694.0448983719037,248.22610981898194,framenr_24_framevid_example6
24,1389.5483870967248,703.6292850641878,244.04874102537306,framenr_25_framevid_example6
25,1368.3003337040673,698.4524218828753,243.00404489836328,framenr_26_framevid_example6
26,1346.582869855347,705.8070583476338,245.37020932348202,framenr_27_framevid_example6
27,1307.6984528263263,696.3490747294726,242.32480533925724,framenr_28_framevid_example6
28,1258.9651127514974,683.0263929618525,237.1718070583392,framenr_29_framevid_example6
29,1211.3823440185636,684.9052482556133,233.91222570532085,framenr_30_framevid_example6
30,1147.8365861057332,669.6810597633496,229.42400647182922,framenr_31_framevid_example6
31,1084.6071392455879,659.6855091515591,226.5730609768349,framenr_32_framevid_example6
32,1023.1623015471372,652.6627565982172,226.2188290019133,framenr_33_framevid_example6
33,973.464455455522,644.1775710385048,220.23369400343034,framenr_34_framevid_example6
34,923.4608150469891,650.6241278187655,217.56851046616677,framenr_35_framevid_example6
35,890.2166043077851,633.5562746485768,213.11184143997625,framenr_36_framevid_example6
36,854.0578420466879,635.8321367175424,207.1991101223508,framenr_37_framevid_example6
37,786.6251390433534,628.2151885933642,195.9098998887583,framenr_38_framevid_example6
38,749.1002123571377,631.2814238042043,189.45757912831763,framenr_39_framevid_example6
39,718.7640813024316,635.4907472949516,183.35473758721156,framenr_40_framevid_example6
40,695.9197087672923,640.9200121346723,178.25442410758794,framenr_41_framevid_example6
41,680.6641723126463,644.4313884113433,177.52502780866996,framenr_42_framevid_example6
42,671.8976640711662,650.3221761553009,177.42886034987737,framenr_43_framevid_example6
43,651.5969258772141,657.0100111234472,175.19779553038106,framenr_44_framevid_example6
44,617.6709475174216,655.4575791283011,169.66063302658915,framenr_45_framevid_example6
45,622.0782687834745,661.6242289412243,169.55900495499444,framenr_46_framevid_example6
46,630.6212963899056,675.5963191424574,171.55920719991298,framenr_47_framevid_example6
47,654.497926989561,685.3346142177934,174.40074830619258,framenr_48_framevid_example6
48,684.3120639093698,702.8298109009761,179.4519162705973,framenr_49_framevid_example6
49,687.3408838102698,704.7157447668876,180.5799373040688,framenr_50_framevid_example6
50,689.1683688947071,704.8751137627416,182.27009808877906,framenr_51_framevid_example6
51,691.0087976539344,704.8919000909851,183.1245828698489,framenr_52_framevid_example6
52,692.4785114773745,704.5990494488575,183.25118818889024,framenr_53_framevid_example6
53,693.0787743957686,702.2675700272781,184.036808575178,framenr_54_framevid_example6
54,693.2585701284008,697.8222267165289,185.5814541409581,framenr_55_framevid_example6
55,693.2557386995404,689.4456466781025,190.37647891596046,framenr_56_framevid_example6
56,692.0345838810554,682.9082819293923,193.18080695721832,framenr_57_framevid_example6
57,690.9048437657758,679.9453938719548,192.29052482555693,framenr_58_framevid_example6
58,690.3084235008349,675.4478713722076,193.2497724744597,framenr_59_framevid_example6
59,689.6966326220808,668.6941045605992,196.52866821720403,framenr_60_framevid_example6
60,691.6359591465018,660.4514106582836,201.25381737283135,framenr_61_framevid_example6
61,691.6770148649769,656.0266963292314,202.00505612295774,framenr_62_framevid_example6
62,693.5419152593544,647.7852158964274,207.0739205177396,framenr_63_framevid_example6
63,693.3305693194212,644.848417433489,206.58135301849805,framenr_64_framevid_example6
64,694.7634745676767,639.6114875113535,208.81009202143056,framenr_65_framevid_example6
65,697.0142582667362,634.836080493455,210.86136110829466,framenr_66_framevid_example6
66,697.604206694282,634.3628273839395,208.33845687126367,framenr_67_framevid_example6
67,699.8167661037268,631.7237334411748,207.92628172716422,framenr_68_framevid_example6
68,702.8633835574632,629.1562341995933,207.69562139750502,framenr_69_framevid_example6
69,704.3610071796695,626.6176559813712,206.34482758619956,framenr_70_framevid_example6
70,705.5002528061232,622.8815856001396,205.29133380523083,framenr_71_framevid_example6
71,706.903428051345,617.4256244311644,205.00859540903303,framenr_72_framevid_example6
72,707.3681868742797,613.4219840226295,202.1568409343643,framenr_73_framevid_example6
73,708.7335423197239,608.6067347557675,199.22701992111737,framenr_74_framevid_example6
74,708.9220345838559,602.5499039336423,197.36252401657708,framenr_75_framevid_example6
75,709.0447972494438,596.4518151481232,195.2860754373477,framenr_76_framevid_example6
76,708.5062190312217,590.3697037111733,193.10162807158784,framenr_77_framevid_example6
77,707.8333501870513,584.9410456062084,190.0967741935416,framenr_78_framevid_example6
78,705.9813934674639,577.6161391444834,189.43492769743486,framenr_79_framevid_example6
79,703.7690363029378,569.4529274951764,190.01628071594024,framenr_80_framevid_example6
80,696.1314591970629,570.9187986651632,193.71422793001636,framenr_81_framevid_example6
81,695.0625948022808,561.2595813529985,192.94478713721628,framenr_82_framevid_example6
