,x,y,r,inputfile
120,1103.324143659936,700.7545816576835,201.98162609302867,framenr_121_framevid_example9
121,1085.2844884904764,695.9495237937961,217.9196549005769,framenr_122_framevid_example9
122,1071.6442184288985,692.2471852880137,228.82233172728786,framenr_123_framevid_example9
123,1064.7332272940105,689.5869906610532,230.81903552953986,framenr_124_framevid_example9
124,1066.0094232212614,687.491908968559,223.13610561080336,framenr_125_framevid_example9
125,1075.8665231735401,685.5162861604637,208.58072605661437,framenr_126_framevid_example9
126,1093.4305050742191,683.4721560314695,192.64479833603932,framenr_127_framevid_example9
127,1116.4739423436702,681.3336525767287,181.55694905887577,framenr_128_framevid_example9
128,1141.6412241856021,678.9676137939875,180.03669037853984,framenr_129_framevid_example9
129,1165.0911756182772,675.9709444564933,189.61662167870074,framenr_130_framevid_example9
130,1183.4556857147015,671.8266426734876,208.15660493945248,framenr_131_framevid_example9
131,1194.7997887541965,666.3630263190366,230.68907789694342,framenr_132_framevid_example9
132,1199.1858425725804,660.2581125112065,251.21580154261247,framenr_133_framevid_example9
133,1198.563435576317,655.2312011122507,264.7363676776778,framenr_134_framevid_example9
134,1195.986313562823,653.6834761861816,268.7542359277518,framenr_135_framevid_example9
135,1194.4615642016518,657.8366175249121,263.7686511524997,framenr_136_framevid_example9
136,1195.9067654160135,668.7180255340331,252.6903626630497,framenr_137_framevid_example9
137,1200.6364698725681,685.4816866524199,239.52809247405818,framenr_138_framevid_example9
138,1207.5464528335467,705.4435779714506,227.92020731281693,framenr_139_framevid_example9
139,1214.8418441738136,724.8921120231939,220.06257811859896,framenr_140_framevid_example9
140,1220.9251807152311,740.363753111478,216.35041310510908,framenr_141_framevid_example9
141,1225.0302612732028,749.8401874656058,215.73053218531246,framenr_142_framevid_example9
142,1227.3575018764434,753.3478841084756,216.49195001247625,framenr_143_framevid_example9
143,1228.7349770907724,752.7144145910544,217.10541218178113,framenr_144_framevid_example9
144,1230.0535021595476,750.6237520554391,216.77834976537326,framenr_145_framevid_example9
145,1231.7966838359375,749.4245607717004,215.56843957031495,framenr_146_framevid_example9
146,1233.888754961422,750.2323960474662,214.10460200381212,framenr_147_framevid_example9
147,1235.8848180907723,752.6951212682061,213.11193719274516,framenr_148_framevid_example9
148,1237.3443032038879,755.4553384170413,212.97947740414676,framenr_149_framevid_example9
149,1238.1527905528078,757.0150744264665,213.55022762385804,framenr_150_framevid_example9
150,1238.616026158413,756.5451678038444,214.19409082355946,framenr_151_framevid_example9
151,1239.2953065420488,754.2531346154271,214.10205498271802,framenr_152_framevid_example9
152,1240.6976464319032,751.177398251044,212.66000401124518,framenr_153_framevid_example9
153,1243.000690837926,748.573783317023,209.743730720388,framenr_154_framevid_example9
154,1245.9553556317353,747.2502698943558,205.81865722906818,framenr_155_framevid_example9
155,1249.001337429565,747.2004353763285,201.80633662245108,framenr_156_framevid_example9
156,1251.5183695124833,747.7016073245877,198.7660882222306,framenr_157_framevid_example9
157,1253.079505484398,747.7872152100814,197.50700986926577,framenr_158_framevid_example9
158,1253.5935977188058,746.8111581119485,198.27330008487513,framenr_159_framevid_example9
159,1253.2990037744999,744.7906585431748,200.62518415046682,framenr_160_framevid_example9
160,1252.6496383477304,742.3501700393637,203.57287895497382,framenr_161_framevid_example9
161,1252.173402058674,740.312187204262,205.93034303186255,framenr_162_framevid_example9
162,1252.3676576972987,739.1695820217568,206.7690132254733,framenr_163_framevid_example9
163,1253.6474139248235,738.7304683336348,205.80266734511537,framenr_164_framevid_example9
164,1256.3177789202323,738.1264617967367,203.54706321411768,framenr_165_framevid_example9
165,1260.5333002105344,736.1776994555082,201.17465759438556,framenr_166_framevid_example9
166,1266.2358519771374,731.9211789357106,200.10118579486286,framenr_167_framevid_example9
167,1273.104800020643,725.0312075786994,201.4522471865152,framenr_168_framevid_example9
168,1280.5733509349318,715.9291057409428,205.61611537550155,framenr_169_framevid_example9
169,1287.942799743469,705.5519932340604,212.06414907926907,framenr_170_framevid_example9
170,1294.5709404106385,694.9313423987712,219.51724689432442,framenr_171_framevid_example9
171,1300.056721018766,684.8231460694448,226.39620708949414,framenr_172_framevid_example9
172,1304.3287267152834,675.5858788807575,231.37574663757812,framenr_173_framevid_example9
173,1307.5868264721,667.3479667574128,233.81928882811502,framenr_174_framevid_example9
174,1310.1255677714496,660.3304684695405,233.92500521931188,framenr_175_framevid_example9
175,1312.1389978000598,655.0920859264439,232.54005611563107,framenr_176_framevid_example9
176,1313.6236650592418,652.4995856041835,230.74256850149942,framenr_177_framevid_example9
177,1314.4429258769496,653.3812609444792,229.3849814453988,framenr_178_framevid_example9
178,1314.5175004794821,658.0126798257473,228.79630740581428,framenr_179_framevid_example9
179,1314.0213757421677,665.7080559572282,228.75578187744668,framenr_180_framevid_example9
180,1313.443678019009,674.7747369631761,228.71933716903942,framenr_181_framevid_example9
181,1313.4447601858603,682.931450468051,228.1667114513593,framenr_182_framevid_example9
182,1314.5557539054585,688.0660123778066,226.89325754547107,framenr_183_framevid_example9
183,1316.8763814199872,689.0264790918764,225.1130136998027,framenr_184_framevid_example9
184,1319.9497410172776,686.0950428436897,223.3420697695259,framenr_185_framevid_example9
185,1322.9121146744953,680.9149108084314,222.1397916067484,framenr_186_framevid_example9
186,1324.868451087745,675.8748434482751,221.8467533805713,framenr_187_framevid_example9
187,1325.3110283715541,673.1957398808975,222.44618624208866,framenr_188_framevid_example9
188,1324.3590850643866,674.096696950316,223.6028470528647,framenr_189_framevid_example9
189,1322.6812661102526,678.3826113057986,224.84138697768716,framenr_190_framevid_example9
190,1321.130793220151,684.6091705847289,225.76329951286627,framenr_191_framevid_example9
191,1320.284204019995,690.7311253680602,226.19586486901463,framenr_192_framevid_example9
192,1320.135824533155,694.9400767407042,226.2144019698476,framenr_193_framevid_example9
193,1320.1216006097045,696.3354541337889,226.0495648967405,framenr_194_framevid_example9
194,1319.4655512447478,695.1673847624646,225.9452483887124,framenr_195_framevid_example9
195,1317.6582270575811,692.5909592258594,226.04442965100472,framenr_196_framevid_example9
196,1314.7940975460795,690.0820891430427,226.35039692955894,framenr_197_framevid_example9
197,1311.565428061776,688.7927134895488,226.76231241034384,framenr_198_framevid_example9
198,1308.900369514889,689.1195203305555,227.14686628809108,framenr_199_framevid_example9
199,1307.4392229975608,690.6403494841675,227.40074328800497,framenr_200_framevid_example9
200,1307.1477193482106,692.4006552864369,227.4797648419996,framenr_201_framevid_example9
201,1307.3044865065538,693.3888440688613,227.40073468398194,framenr_202_framevid_example9
202,1306.8981962974335,692.9817047708128,227.23871863947147,framenr_203_framevid_example9
203,1305.2356868354996,691.1822245874833,227.13487681752284,framenr_204_framevid_example9
204,1302.4271216421748,688.5802814918289,227.3055670053156,framenr_205_framevid_example9
205,1299.4602856352901,686.0869244735586,228.02275283137877,framenr_206_framevid_example9
206,1297.7877082355935,684.574391191116,229.53827504865905,framenr_207_framevid_example9
207,1298.6176054840303,684.5711164325563,231.95501704958536,framenr_208_framevid_example9
208,1302.2756671739207,686.1190850601703,235.09150945958356,framenr_209_framevid_example9
209,1307.9859979127566,688.8271253230894,238.41587149967012,framenr_210_framevid_example9
210,1314.2063442902358,692.0808425816384,241.1164148643863,framenr_211_framevid_example9
211,1319.3543239847545,695.3220241612054,242.32465316590046,framenr_212_framevid_example9
212,1322.5402268746861,698.2969391922024,241.43130020346135,framenr_213_framevid_example9
213,1323.905524365114,701.1906857807868,238.3735114823006,framenr_214_framevid_example9
214,1324.3736283384442,704.6035264922847,233.75775164581444,framenr_215_framevid_example9
215,1324.945200400411,709.3734181184951,228.73292750878934,framenr_216_framevid_example9
216,1325.9370454434952,716.2956517701227,224.62791773326612,framenr_217_framevid_example9
217,1326.6177756989928,725.8249956366365,222.47495754474085,framenr_218_framevid_example9
218,1325.4925539390156,737.8578813414192,222.6053950637724,framenr_219_framevid_example9
219,1321.131554842578,751.6750439915429,224.492022387553,framenr_220_framevid_example9
220,1313.1137760247966,766.0790710179372,226.92078740332516,framenr_221_framevid_example9
221,1302.5524459485018,779.6975287080114,228.43955138037953,framenr_222_framevid_example9
222,1291.85309358868,791.3611603231756,227.91109638199228,framenr_223_framevid_example9
223,1283.7469310138226,800.4316155228704,224.9471948773239,framenr_224_framevid_example9
224,1280.0392527897504,806.9612954144352,220.0461625549856,framenr_225_framevid_example9
225,1280.7001539310713,811.6211597952945,214.38054988721322,framenr_226_framevid_example9
226,1283.7903108559847,815.4146138886025,209.33012330927613,framenr_227_framevid_example9
227,1286.3123297069833,819.2771854805343,205.96120003981537,framenr_228_framevid_example9
228,1285.6073754330298,823.7102992990859,204.66889355842937,framenr_229_framevid_example9
229,1280.6209118988854,828.5911812823972,205.11816111616463,framenr_230_framevid_example9
230,1272.401461765682,833.2382135503619,206.482008743391,framenr_231_framevid_example9
231,1263.5641601395082,836.7129529853689,207.84599080177352,framenr_232_framevid_example9
232,1256.9684831649743,838.2434408041579,208.58651509243728,framenr_233_framevid_example9
233,1254.2663651477662,837.5974490819533,208.56129985773578,framenr_234_framevid_example9
234,1255.0617113886367,835.2444746795319,208.05323211597556,framenr_235_framevid_example9
235,1257.1322168948934,832.2221150866658,207.53007059941174,framenr_236_framevid_example9
236,1257.6356149588546,829.7392335821805,207.36268015387807,framenr_237_framevid_example9
237,1254.7157255669094,828.6599736805805,207.64832763891152,framenr_238_framevid_example9
238,1248.6955965107768,829.0730470371403,208.21719081866615,framenr_239_framevid_example9
239,1242.21906543811,830.1316596542966,208.79872753371436,framenr_240_framevid_example9
240,1239.203351548301,830.2538559152924,209.2423891600703,framenr_241_framevid_example9
241,1243.05324991371,827.6356373501185,209.66368202216245,framenr_242_framevid_example9
242,1254.971930425943,820.9036894598879,210.42991929527335,framenr_243_framevid_example9
243,1273.1878557547948,809.6720997424119,211.98544089482846,framenr_244_framevid_example9
244,1293.4994767601354,794.7951305260351,214.60008526735817,framenr_245_framevid_example9
245,1310.9162964536697,778.2167907391153,218.1666369389437,framenr_246_framevid_example9
246,1321.6494226724144,762.4653668977136,222.15371981331876,framenr_247_framevid_example9
247,1324.5363096796552,749.9690866081984,225.7500525588206,framenr_248_framevid_example9
248,1321.2586958917493,742.4278578497214,228.1472110316916,framenr_249_framevid_example9
249,1315.2962122207696,740.4446148736017,228.84179764032513,framenr_250_framevid_example9
250,1310.1624956642445,743.5142502177221,227.824562744471,framenr_251_framevid_example9
251,1307.7968926129124,750.333657491542,225.57046182159974,framenr_252_framevid_example9
252,1307.8743666198823,759.2875237684842,222.8302569718376,framenr_253_framevid_example9
253,1308.311461232183,768.921777237085,220.31307183239363,framenr_254_framevid_example9
254,1306.638156999607,778.2505469317275,218.40005014378085,framenr_255_framevid_example9
255,1301.4842127755726,786.8311406207039,217.01737159247267,framenr_256_framevid_example9
256,1293.403219156418,794.6420816200616,215.72542417375433,framenr_257_framevid_example9
257,1284.6298739360645,801.8680829831037,213.98091349674826,framenr_258_framevid_example9
258,1277.932899913776,808.7077883880589,211.44624497957628,framenr_259_framevid_example9
259,1275.189299493093,815.2781412064688,208.19586136139088,framenr_260_framevid_example9
260,1276.4292435377354,821.6208672187644,204.71669985792857,framenr_261_framevid_example9
261,1279.8324929776113,827.7590395297277,201.69924515526955,framenr_262_framevid_example9
262,1282.6501245554507,833.733396230819,199.71975434285594,framenr_263_framevid_example9
263,1282.5514689707832,839.5748868321346,198.97138152115085,framenr_264_framevid_example9
264,1278.6997072273764,845.2232417026204,199.18163664852295,framenr_265_framevid_example9
265,1272.0301320049373,850.4485671532619,199.7632486645984,framenr_266_framevid_example9
266,1264.637420443856,854.84505692535,200.12834369346496,framenr_267_framevid_example9
267,1258.636137379824,857.9333752989768,200.01045302785138,framenr_268_framevid_example9
268,1255.1045911116141,859.3469476409515,199.62962742723354,framenr_269_framevid_example9
269,1253.6412872773192,859.0208337489531,199.60982131495962,framenr_270_framevid_example9
270,1252.716515803655,857.2836678766685,200.67955751366264,framenr_271_framevid_example9
271,1250.5838461499095,854.788318033748,203.29629427962732,framenr_272_framevid_example9
272,1246.246746333075,852.2920980277513,207.376566431378,framenr_273_framevid_example9
273,1239.9825732074,850.3759403647142,212.26589305600336,framenr_274_framevid_example9
274,1233.18687599319,849.232108078388,216.96763991696864,framenr_275_framevid_example9
275,1227.6634270601585,848.6270043801998,220.52521843790154,framenr_276_framevid_example9
276,1224.7565742082327,848.0662307539436,222.37910566090147,framenr_277_framevid_example9
277,1224.770858324248,847.0902137730664,222.53502894581925,framenr_278_framevid_example9
278,1226.9414266982624,845.5599618582554,221.47409098249764,framenr_279_framevid_example9
279,1229.918959419779,843.7905150038698,219.86185217849803,framenr_280_framevid_example9
280,1232.4773452691888,842.4584558806114,218.2085451310404,framenr_281_framevid_example9
281,1234.0673885799026,842.3173912407038,216.65040502045116,framenr_282_framevid_example9
282,1234.9534711769647,843.84886450328,214.95571936731815,framenr_283_framevid_example9
283,1235.9066152183789,847.0091301837542,212.7436395027293,framenr_284_framevid_example9
284,1237.6555012575982,851.1882710443047,209.79725624549076,framenr_285_framevid_example9
285,1240.402088959156,855.3997090247184,206.30668422809114,framenr_286_framevid_example9
286,1243.6494030053177,858.614627056233,202.91301688860045,framenr_287_framevid_example9
287,1246.4115571009263,860.0975448926921,200.5201319275592,framenr_288_framevid_example9
288,1247.6805885496885,859.6115817337165,199.95049330790292,framenr_289_framevid_example9
289,1246.9095279600838,857.4329660189277,201.5921609630845,framenr_290_framevid_example9
290,1244.2835026428459,854.2033769518385,205.1873558507254,framenr_291_framevid_example9
291,1240.669273950528,850.7095403181988,209.85165973314588,framenr_292_framevid_example9
292,1237.2882934499623,847.6857876314908,214.31896006016964,framenr_293_framevid_example9
293,1235.271793117089,845.6933021088618,217.3225967320994,framenr_294_framevid_example9
294,1235.283300775715,845.0720301369047,217.9800155793715,framenr_295_framevid_example9
295,1237.337905170809,845.9252709583865,216.05670477518106,framenr_296_framevid_example9
296,1240.850300920655,848.1023010755174,212.03359294932065,framenr_297_framevid_example9
297,1244.8566510486555,851.1814907138892,206.96698064761347,framenr_298_framevid_example9
298,1248.312221162705,854.4938990470802,202.1888418546968,framenr_299_framevid_example9
299,1250.370915878068,857.2331622994942,198.93419777693916,framenr_300_framevid_example9
300,1250.5842638840381,858.6603181704698,197.99701463158252,framenr_301_framevid_example9
301,1248.9909811650464,858.3504023669294,199.50781510239938,framenr_302_framevid_example9
302,1246.0904328308861,856.3794269221471,202.89717215017856,framenr_303_framevid_example9
303,1242.7068704805856,853.3508144286772,207.06249233149353,framenr_304_framevid_example9
304,1239.76726548709,850.2189911596772,210.69799013971283,framenr_305_framevid_example9
305,1238.0397543335355,847.9601317863672,212.6935087216147,framenr_306_framevid_example9
306,1237.9045485515965,847.2190358842682,212.47632976041535,framenr_307_framevid_example9
307,1239.2366863815987,848.0828344602791,210.1787433447973,framenr_308_framevid_example9
308,1241.4546830014729,850.0808204258531,206.56789092663274,framenr_309_framevid_example9
309,1243.7315383529053,852.4077470849419,202.75890223184695,framenr_310_framevid_example9
310,1245.2960988881005,854.2656567969408,199.81613186720995,framenr_311_framevid_example9
311,1245.7069766301652,855.1682044762165,198.39399778032424,framenr_312_framevid_example9
312,1244.9855626670385,855.0768566186194,198.55463111176803,framenr_313_framevid_example9
313,1243.5532845325915,854.3259084729407,199.82639648899212,framenr_314_framevid_example9
314,1242.0064979007377,853.3967967656275,201.46530809041226,framenr_315_framevid_example9
315,1240.8375317067837,852.6686080213296,202.795933258773,framenr_316_framevid_example9
316,1240.2336240387692,852.2691963434177,203.47918469566892,framenr_317_framevid_example9
317,1240.0434090243975,852.0855901868931,203.595378497364,framenr_318_framevid_example9
318,1239.9138862772556,851.9021174015202,203.5223836142409,framenr_319_framevid_example9
319,1239.514275855863,851.5696349220914,203.68617181386065,framenr_320_framevid_example9
320,1238.72229102471,851.1028201611207,204.3172177939556,framenr_321_framevid_example9
321,1237.6744963285469,850.6542657408808,205.33451049220966,framenr_322_framevid_example9
322,1236.6607417542778,850.3915524140142,206.407297871681,framenr_323_framevid_example9
323,1235.9298969497095,850.361161996487,207.15117318815066,framenr_324_framevid_example9
324,1235.5221603344928,850.4286666213727,207.34810250366667,framenr_325_framevid_example9
325,1235.2258549397313,850.3365866038968,207.07293097320704,framenr_326_framevid_example9
326,1234.6842376920176,849.8490161404006,206.66307203331203,framenr_327_framevid_example9
327,1233.5917660552218,848.8983659074753,206.55263117446302,framenr_328_framevid_example9
328,1231.8684841899458,847.645810887591,207.0613653309481,framenr_329_framevid_example9
329,1229.7145115601998,846.4154249874472,208.2468610823003,framenr_330_framevid_example9
330,1227.5160253371257,845.5344396350721,209.88836614390394,framenr_331_framevid_example9
331,1225.6591712431136,845.1666315320863,211.59773601364145,framenr_332_framevid_example9
332,1224.3593557184684,845.2309838957698,212.98861752019823,framenr_333_framevid_example9
333,1223.6004664309148,845.4505038448415,213.81380593685665,framenr_334_framevid_example9
334,1223.2095173825214,845.5036176236465,214.01088767301704,framenr_335_framevid_example9
335,1223.008544591259,845.19442216413,213.6561337234513,framenr_336_framevid_example9
336,1222.9384694407206,844.5499605690469,212.87846562854267,framenr_337_framevid_example9
337,1223.069306547752,843.7961856384298,211.79852412819685,framenr_338_framevid_example9
338,1223.487574439048,843.233000443797,210.52718761824235,framenr_339_framevid_example9
339,1224.1391697130662,843.0822073522826,209.20616506995347,framenr_340_framevid_example9
340,1224.7485961509217,843.3898819965516,208.03673796202733,framenr_341_framevid_example9
341,1224.9014059736257,844.0243267798587,207.2476200652143,framenr_342_framevid_example9
342,1224.279253785998,844.7493971117286,206.99805540707783,framenr_343_framevid_example9
343,1222.9300739270313,845.3102296230057,207.26852320542085,framenr_344_framevid_example9
344,1221.4051743790537,845.4715770948966,207.81920450879207,framenr_345_framevid_example9
345,1220.6394552476877,844.995446782846,208.27121137120352,framenr_346_framevid_example9
346,1221.5772885678414,843.6026267963094,208.29578368241874,framenr_347_framevid_example9
347,1224.6923403923952,840.990197668615,207.8214176162632,framenr_348_framevid_example9
348,1229.6344854568931,836.9496378780109,207.13651204973323,framenr_349_framevid_example9
349,1235.2067394263404,831.5581568208024,206.803361152931,framenr_350_framevid_example9
350,1239.7338506751792,825.3420626540403,207.39562333558314,framenr_351_framevid_example9
351,1241.6960789874045,819.2862170128254,209.17603976861318,framenr_352_framevid_example9
