,frame,x,y,r,name,sample_rate
45,46,NA,NA,NA,framenr_46_framevid_June16_20,25.0
46,47,NA,NA,NA,framenr_47_framevid_June16_20,25.0
47,48,NA,NA,NA,framenr_48_framevid_June16_20,25.0
48,49,NA,NA,NA,framenr_49_framevid_June16_20,25.0
49,50,NA,NA,NA,framenr_50_framevid_June16_20,25.0
50,51,NA,NA,NA,framenr_51_framevid_June16_20,25.0
51,52,NA,NA,NA,framenr_52_framevid_June16_20,25.0
52,53,NA,NA,NA,framenr_53_framevid_June16_20,25.0
53,54,NA,NA,NA,framenr_54_framevid_June16_20,25.0
54,55,NA,NA,NA,framenr_55_framevid_June16_20,25.0
55,56,NA,NA,NA,framenr_56_framevid_June16_20,25.0
56,57,NA,NA,NA,framenr_57_framevid_June16_20,25.0
57,58,NA,NA,NA,framenr_58_framevid_June16_20,25.0
58,59,NA,NA,NA,framenr_59_framevid_June16_20,25.0
59,60,NA,NA,NA,framenr_60_framevid_June16_20,25.0
60,61,NA,NA,NA,framenr_61_framevid_June16_20,25.0
61,62,NA,NA,NA,framenr_62_framevid_June16_20,25.0
62,63,NA,NA,NA,framenr_63_framevid_June16_20,25.0
63,64,NA,NA,NA,framenr_64_framevid_June16_20,25.0
64,65,NA,NA,NA,framenr_65_framevid_June16_20,25.0
65,66,850,556,230,framenr_66_framevid_June16_20,25.0
66,67,NA,NA,NA,framenr_67_framevid_June16_20,25.0
67,68,NA,NA,NA,framenr_68_framevid_June16_20,25.0
68,69,NA,NA,NA,framenr_69_framevid_June16_20,25.0
69,70,NA,NA,NA,framenr_70_framevid_June16_20,25.0
70,71,NA,NA,NA,framenr_71_framevid_June16_20,25.0
71,72,NA,NA,NA,framenr_72_framevid_June16_20,25.0
72,73,NA,NA,NA,framenr_73_framevid_June16_20,25.0
73,74,NA,NA,NA,framenr_74_framevid_June16_20,25.0
74,75,NA,NA,NA,framenr_75_framevid_June16_20,25.0
75,76,NA,NA,NA,framenr_76_framevid_June16_20,25.0
76,77,NA,NA,NA,framenr_77_framevid_June16_20,25.0
77,78,NA,NA,NA,framenr_78_framevid_June16_20,25.0
78,79,NA,NA,NA,framenr_79_framevid_June16_20,25.0
79,80,NA,NA,NA,framenr_80_framevid_June16_20,25.0
80,81,NA,NA,NA,framenr_81_framevid_June16_20,25.0
81,82,NA,NA,NA,framenr_82_framevid_June16_20,25.0
82,83,NA,NA,NA,framenr_83_framevid_June16_20,25.0
83,84,NA,NA,NA,framenr_84_framevid_June16_20,25.0
84,85,NA,NA,NA,framenr_85_framevid_June16_20,25.0
85,86,NA,NA,NA,framenr_86_framevid_June16_20,25.0
86,87,NA,NA,NA,framenr_87_framevid_June16_20,25.0
87,88,NA,NA,NA,framenr_88_framevid_June16_20,25.0
88,89,NA,NA,NA,framenr_89_framevid_June16_20,25.0
89,90,NA,NA,NA,framenr_90_framevid_June16_20,25.0
90,91,NA,NA,NA,framenr_91_framevid_June16_20,25.0
91,92,NA,NA,NA,framenr_92_framevid_June16_20,25.0
92,93,NA,NA,NA,framenr_93_framevid_June16_20,25.0
93,94,NA,NA,NA,framenr_94_framevid_June16_20,25.0
94,95,NA,NA,NA,framenr_95_framevid_June16_20,25.0
95,96,NA,NA,NA,framenr_96_framevid_June16_20,25.0
96,97,NA,NA,NA,framenr_97_framevid_June16_20,25.0
97,98,NA,NA,NA,framenr_98_framevid_June16_20,25.0
98,99,NA,NA,NA,framenr_99_framevid_June16_20,25.0
99,100,NA,NA,NA,framenr_100_framevid_June16_20,25.0
100,101,NA,NA,NA,framenr_101_framevid_June16_20,25.0
101,102,NA,NA,NA,framenr_102_framevid_June16_20,25.0
102,103,NA,NA,NA,framenr_103_framevid_June16_20,25.0
103,104,NA,NA,NA,framenr_104_framevid_June16_20,25.0
104,105,NA,NA,NA,framenr_105_framevid_June16_20,25.0
105,106,NA,NA,NA,framenr_106_framevid_June16_20,25.0
106,107,NA,NA,NA,framenr_107_framevid_June16_20,25.0
107,108,NA,NA,NA,framenr_108_framevid_June16_20,25.0
108,109,NA,NA,NA,framenr_109_framevid_June16_20,25.0
109,110,NA,NA,NA,framenr_110_framevid_June16_20,25.0
110,111,NA,NA,NA,framenr_111_framevid_June16_20,25.0
111,112,NA,NA,NA,framenr_112_framevid_June16_20,25.0
112,113,NA,NA,NA,framenr_113_framevid_June16_20,25.0
113,114,NA,NA,NA,framenr_114_framevid_June16_20,25.0
114,115,NA,NA,NA,framenr_115_framevid_June16_20,25.0
115,116,NA,NA,NA,framenr_116_framevid_June16_20,25.0
116,117,NA,NA,NA,framenr_117_framevid_June16_20,25.0
117,118,NA,NA,NA,framenr_118_framevid_June16_20,25.0
118,119,NA,NA,NA,framenr_119_framevid_June16_20,25.0
119,120,NA,NA,NA,framenr_120_framevid_June16_20,25.0
120,121,NA,NA,NA,framenr_121_framevid_June16_20,25.0
121,122,NA,NA,NA,framenr_122_framevid_June16_20,25.0
122,123,NA,NA,NA,framenr_123_framevid_June16_20,25.0
123,124,NA,NA,NA,framenr_124_framevid_June16_20,25.0
124,125,NA,NA,NA,framenr_125_framevid_June16_20,25.0
125,126,NA,NA,NA,framenr_126_framevid_June16_20,25.0
126,127,NA,NA,NA,framenr_127_framevid_June16_20,25.0
127,128,NA,NA,NA,framenr_128_framevid_June16_20,25.0
128,129,NA,NA,NA,framenr_129_framevid_June16_20,25.0
129,130,NA,NA,NA,framenr_130_framevid_June16_20,25.0
130,131,NA,NA,NA,framenr_131_framevid_June16_20,25.0
131,132,NA,NA,NA,framenr_132_framevid_June16_20,25.0
132,133,NA,NA,NA,framenr_133_framevid_June16_20,25.0
133,134,NA,NA,NA,framenr_134_framevid_June16_20,25.0
134,135,NA,NA,NA,framenr_135_framevid_June16_20,25.0
135,136,NA,NA,NA,framenr_136_framevid_June16_20,25.0
136,137,NA,NA,NA,framenr_137_framevid_June16_20,25.0
137,138,NA,NA,NA,framenr_138_framevid_June16_20,25.0
138,139,NA,NA,NA,framenr_139_framevid_June16_20,25.0
139,140,NA,NA,NA,framenr_140_framevid_June16_20,25.0
140,141,NA,NA,NA,framenr_141_framevid_June16_20,25.0
141,142,NA,NA,NA,framenr_142_framevid_June16_20,25.0
142,143,NA,NA,NA,framenr_143_framevid_June16_20,25.0
143,144,NA,NA,NA,framenr_144_framevid_June16_20,25.0
144,145,NA,NA,NA,framenr_145_framevid_June16_20,25.0
145,146,NA,NA,NA,framenr_146_framevid_June16_20,25.0
146,147,NA,NA,NA,framenr_147_framevid_June16_20,25.0
147,148,1724,976,63,framenr_148_framevid_June16_20,25.0
148,149,NA,NA,NA,framenr_149_framevid_June16_20,25.0
149,150,NA,NA,NA,framenr_150_framevid_June16_20,25.0
150,151,1662,910,33,framenr_151_framevid_June16_20,25.0
151,152,1078,338,171,framenr_152_framevid_June16_20,25.0
152,153,1036,250,243,framenr_153_framevid_June16_20,25.0
153,154,1108,276,212,framenr_154_framevid_June16_20,25.0
154,155,514,578,224,framenr_155_framevid_June16_20,25.0
155,156,1172,234,130,framenr_156_framevid_June16_20,25.0
156,157,1196,412,192,framenr_157_framevid_June16_20,25.0
157,158,1192,52,19,framenr_158_framevid_June16_20,25.0
158,159,NA,NA,NA,framenr_159_framevid_June16_20,25.0
159,160,NA,NA,NA,framenr_160_framevid_June16_20,25.0
160,161,NA,NA,NA,framenr_161_framevid_June16_20,25.0
161,162,1184,364,225,framenr_162_framevid_June16_20,25.0
162,163,1172,362,222,framenr_163_framevid_June16_20,25.0
163,164,1158,394,217,framenr_164_framevid_June16_20,25.0
164,165,1124,434,229,framenr_165_framevid_June16_20,25.0
165,166,1138,526,177,framenr_166_framevid_June16_20,25.0
166,167,574,400,122,framenr_167_framevid_June16_20,25.0
167,168,NA,NA,NA,framenr_168_framevid_June16_20,25.0
168,169,NA,NA,NA,framenr_169_framevid_June16_20,25.0
