281000, 0.00392, 0.005
282000, 0.00362, 0.005
283000, 0.00356, 0.005
284000, 0.00309, 0.005
285000, 0.00291, 0.005
286000, 0.00293, 0.005
287000, 0.00311, 0.005
288000, 0.00290, 0.005
289000, 0.00282, 0.005
290000, 0.00285, 0.005
291000, 0.00291, 0.02
292000, 0.00315, 0.02
293000, 0.00293, 0.02
294000, 0.00294, 0.02
295000, 0.00281, 0.02
296000, 0.00289, 0.02
297000, 0.00272, 0.02
298000, 0.00286, 0.02
299000, 0.00274, 0.02
300000, 0.00263, 0.02
301000, 0.00264, 0.02
302000, 0.00261, 0.02
303000, 0.00257, 0.02
304000, 0.00262, 0.02
305000, 0.00265, 0.02
306000, 0.00250, 0.02
307000, 0.00257, 0.02
308000, 0.00260, 0.02
309000, 0.00247, 0.02
310000, 0.00255, 0.02
311000, 0.00254, 0.02
312000, 0.00253, 0.02
313000, 0.00236, 0.02
314000, 0.00255, 0.02
315000, 0.00243, 0.02
316000, 0.00234, 0.02
317000, 0.00244, 0.02
318000, 0.00248, 0.02
319000, 0.00237, 0.02
320000, 0.00245, 0.02
321000, 0.00230, 0.02
322000, 0.00247, 0.02
323000, 0.00237, 0.02
324000, 0.00233, 0.02
325000, 0.00238, 0.02
326000, 0.00235, 0.02
327000, 0.00235, 0.02
328000, 0.00240, 0.02
329000, 0.00236, 0.02
330000, 0.00233, 0.02
331000, 0.00223, 0.02
332000, 0.00227, 0.02
333000, 0.00233, 0.02
334000, 0.00241, 0.02
335000, 0.00233, 0.02
336000, 0.00233, 0.02
337000, 0.00230, 0.02
338000, 0.00224, 0.02
339000, 0.00218, 0.02
340000, 0.00234, 0.02
341000, 0.00215, 0.02
342000, 0.00225, 0.02
343000, 0.00222, 0.02
344000, 0.00220, 0.02
345000, 0.00212, 0.02
346000, 0.00221, 0.02
347000, 0.00225, 0.02
348000, 0.00220, 0.02
349000, 0.00222, 0.02
350000, 0.00216, 0.02
351000, 0.00222, 0.02
352000, 0.00215, 0.02
353000, 0.00218, 0.02
354000, 0.00213, 0.02
355000, 0.00213, 0.02
356000, 0.00211, 0.02
357000, 0.00220, 0.02
358000, 0.00212, 0.02
359000, 0.00212, 0.02
360000, 0.00218, 0.02
361000, 0.00211, 0.02
362000, 0.00219, 0.02
363000, 0.00205, 0.02
364000, 0.00210, 0.02
365000, 0.00210, 0.02
366000, 0.00215, 0.02
367000, 0.00206, 0.02
368000, 0.00211, 0.02
369000, 0.00221, 0.02
370000, 0.00209, 0.02
371000, 0.00215, 0.02
372000, 0.00204, 0.02
373000, 0.00210, 0.02
374000, 0.00202, 0.02
375000, 0.00206, 0.02
376000, 0.00212, 0.02
377000, 0.00207, 0.02
378000, 0.00203, 0.02
379000, 0.00210, 0.02
380000, 0.00202, 0.02
381000, 0.00214, 0.02
382000, 0.00206, 0.02
383000, 0.00206, 0.02
384000, 0.00212, 0.02
385000, 0.00205, 0.02
386000, 0.00210, 0.02
387000, 0.00210, 0.02
388000, 0.00201, 0.02
389000, 0.00205, 0.02
390000, 0.00203, 0.02
391000, 0.00203, 0.02
392000, 0.00197, 0.02
393000, 0.00200, 0.02
394000, 0.00199, 0.02
395000, 0.00204, 0.02
396000, 0.00202, 0.02
397000, 0.00202, 0.02
398000, 0.00201, 0.02
399000, 0.00191, 0.02
400000, 0.00197, 0.02
401000, 0.00196, 0.02
402000, 0.00198, 0.02
403000, 0.00205, 0.02
404000, 0.00201, 0.02
405000, 0.00197, 0.02
406000, 0.00202, 0.02
407000, 0.00200, 0.02
408000, 0.00208, 0.02
409000, 0.00199, 0.02
410000, 0.00202, 0.02
411000, 0.00190, 0.02
412000, 0.00199, 0.02
413000, 0.00198, 0.02
414000, 0.00193, 0.02
415000, 0.00197, 0.02
416000, 0.00190, 0.02
417000, 0.00200, 0.02
418000, 0.00195, 0.02
419000, 0.00200, 0.02
420000, 0.00196, 0.02
421000, 0.00199, 0.02
422000, 0.00194, 0.02
423000, 0.00194, 0.02
424000, 0.00193, 0.02
425000, 0.00191, 0.02
426000, 0.00195, 0.02
427000, 0.00184, 0.02
428000, 0.00197, 0.02
429000, 0.00191, 0.02
430000, 0.00197, 0.02
431000, 0.00185, 0.02
432000, 0.00191, 0.02
433000, 0.00194, 0.02
434000, 0.00190, 0.02
435000, 0.00201, 0.02
436000, 0.00193, 0.02
437000, 0.00187, 0.02
438000, 0.00192, 0.02
439000, 0.00184, 0.02
440000, 0.00190, 0.02
441000, 0.00187, 0.02
442000, 0.00184, 0.02
443000, 0.00189, 0.02
444000, 0.00189, 0.02
445000, 0.00190, 0.02
446000, 0.00189, 0.02
447000, 0.00189, 0.02
448000, 0.00179, 0.02
449000, 0.00183, 0.02
450000, 0.00184, 0.02
451000, 0.00200, 0.02
452000, 0.00184, 0.02
453000, 0.00184, 0.02
454000, 0.00182, 0.02
455000, 0.00186, 0.02
456000, 0.00188, 0.02
457000, 0.00184, 0.02
458000, 0.00193, 0.02
459000, 0.00180, 0.02
460000, 0.00190, 0.02
461000, 0.00182, 0.02
462000, 0.00178, 0.02
463000, 0.00189, 0.02
464000, 0.00183, 0.02
465000, 0.00186, 0.02
466000, 0.00183, 0.02
467000, 0.00184, 0.02
468000, 0.00170, 0.02
469000, 0.00180, 0.02
470000, 0.00185, 0.02
471000, 0.00183, 0.02
472000, 0.00184, 0.02
473000, 0.00179, 0.02
474000, 0.00189, 0.02
475000, 0.00185, 0.02
476000, 0.00186, 0.02
477000, 0.00179, 0.02
478000, 0.00194, 0.02
479000, 0.00178, 0.02
480000, 0.00175, 0.02
481000, 0.00184, 0.02
482000, 0.00176, 0.02
483000, 0.00173, 0.02
484000, 0.00186, 0.02
485000, 0.00181, 0.02
486000, 0.00183, 0.02
487000, 0.00171, 0.02
488000, 0.00177, 0.02
489000, 0.00184, 0.02
490000, 0.00182, 0.02
491000, 0.00174, 0.02
492000, 0.00185, 0.02
493000, 0.00177, 0.02
494000, 0.00175, 0.02
495000, 0.00181, 0.02
496000, 0.00178, 0.02
497000, 0.00175, 0.02
498000, 0.00180, 0.02
499000, 0.00176, 0.02
500000, 0.00174, 0.02
501000, 0.00187, 0.02
502000, 0.00169, 0.02
503000, 0.00180, 0.02
504000, 0.00176, 0.02
505000, 0.00179, 0.02
506000, 0.00174, 0.02
507000, 0.00182, 0.02
