,x,y,r,inputfile
36,867.2022747030709,682.1776167667647,242.69851914253215,framenr_37_framevid_example8
37,856.798977622089,680.1478936958293,206.86717137157035,framenr_38_framevid_example8
38,854.0703344118837,638.316072274286,172.7104512973398,framenr_39_framevid_example8
39,857.0562025458646,607.5600160977823,191.83914275533758,framenr_40_framevid_example8
40,855.5962372444528,628.7527678689137,223.92724033470984,framenr_41_framevid_example8
41,844.8414562307822,678.1511513007392,200.16676425212466,framenr_42_framevid_example8
42,826.9383739088896,698.5548518834752,135.10381372261256,framenr_43_framevid_example8
43,804.2053924773838,670.9649386558318,113.45013631410222,framenr_44_framevid_example8
44,777.9501343088111,630.767956883567,169.46377632063607,framenr_45_framevid_example8
45,754.2709026865814,615.2916971451483,238.06741188873778,framenr_46_framevid_example8
46,745.662100852708,621.1518592725781,248.20616356601803,framenr_47_framevid_example8
47,761.2581048184321,623.451503659342,217.17430034539146,framenr_48_framevid_example8
48,794.8867802968625,616.7205919402713,208.242702434172,framenr_49_framevid_example8
49,827.2021706976154,617.3231069340145,225.3560548056729,framenr_50_framevid_example8
50,841.3934145019983,633.8511979997476,213.5007677252823,framenr_51_framevid_example8
51,834.1927863981826,654.6001860679593,162.46325491696098,framenr_52_framevid_example8
52,814.6561097530079,665.014988988204,140.72664707805774,framenr_53_framevid_example8
53,800.6019044678715,663.7067533508052,192.48628229903153,framenr_54_framevid_example8
54,811.341424517577,658.236438578681,256.290328714928,framenr_55_framevid_example8
55,845.9633486083839,655.2453801535277,244.9419072320714,framenr_56_framevid_example8
56,869.2634629407914,657.5605049239517,175.8466674902603,framenr_57_framevid_example8
57,845.0192713956221,661.6034732817508,151.14004581037221,framenr_58_framevid_example8
58,791.2099926408065,654.5360397549205,210.5209325648585,framenr_59_framevid_example8
59,771.3899966811505,624.9970153515629,274.2537953254365,framenr_60_framevid_example8
60,811.8373249496126,583.7930935214977,258.280532105426,framenr_61_framevid_example8
61,858.8449834435968,563.5711240905687,190.3434728233862,framenr_62_framevid_example8
62,850.3255759809091,585.0857485438166,166.0440710578627,framenr_63_framevid_example8
63,801.904101302976,628.6248552149726,219.4838697681264,framenr_64_framevid_example8
64,776.7809601686704,653.5720268500438,286.71681268454864,framenr_65_framevid_example8
65,789.1013865588301,646.2994664651231,292.7048579019087,framenr_66_framevid_example8
66,795.1834333941084,632.3756810277788,236.44964235680933,framenr_67_framevid_example8
67,779.3107451206653,635.0128201316421,179.95595595902947,framenr_68_framevid_example8
68,784.0954332767034,639.0959408455648,174.7220369323984,framenr_69_framevid_example8
69,832.1863562006492,615.0450661206853,214.24657541469517,framenr_70_framevid_example8
70,873.1291300351401,569.5769733394495,253.61350384335438,framenr_71_framevid_example8
71,851.2836576554897,546.5041231850229,263.13517010383015,framenr_72_framevid_example8
72,790.8361546918615,570.1231547604931,253.12260106479775,framenr_73_framevid_example8
73,762.9694233481664,609.8756459530599,247.4213941391962,framenr_74_framevid_example8
74,785.8513428160887,618.8436990369015,249.73873936224985,framenr_75_framevid_example8
75,808.6165366810271,593.2875762642323,249.74749438768148,framenr_76_framevid_example8
76,794.8103526429054,570.276657999107,248.35861045543004,framenr_77_framevid_example8
77,773.4177953821022,571.5832144248388,252.97398927441606,framenr_78_framevid_example8
78,787.5359091617615,578.1354479216781,254.5687705897219,framenr_79_framevid_example8
79,826.98352032937,567.3857528973765,238.3716782387402,framenr_80_framevid_example8
80,843.8015371940294,549.91102298115,217.12299807069707,framenr_81_framevid_example8
81,820.4848717780453,549.849507405877,221.5040362622913,framenr_82_framevid_example8
82,791.1642850043942,566.3900551097828,250.3713913224769,framenr_83_framevid_example8
83,792.5166307418939,579.5346164793692,264.8521770123403,framenr_84_framevid_example8
84,817.7955964608391,585.8458361452817,247.7104938769848,framenr_85_framevid_example8
85,832.5351407651544,600.5539247071199,233.55823975686886,framenr_86_framevid_example8
86,821.6817579618058,622.0708739918923,253.0846986418203,framenr_87_framevid_example8
87,802.9566277271175,622.6887298491679,279.2459913447679,framenr_88_framevid_example8
88,796.8608751308261,589.9485568280163,269.0031632707971,framenr_89_framevid_example8
89,801.6765199237294,556.5720025981989,236.74323489804596,framenr_90_framevid_example8
90,804.3285137468981,563.9376668053106,235.8557383832658,framenr_91_framevid_example8
91,802.2896090857645,603.0618603178511,272.61643328932854,framenr_92_framevid_example8
92,802.8296477320467,619.8203303753672,291.43144019627033,framenr_93_framevid_example8
93,807.5620334903698,585.3759474640584,258.45811106669294,framenr_94_framevid_example8
94,810.2970047372759,536.339134914939,212.46350241053457,framenr_95_framevid_example8
95,808.2962402266247,525.5629922997525,205.2496280272199,framenr_96_framevid_example8
96,805.6090085278361,550.757824438949,228.38527353557743,framenr_97_framevid_example8
97,805.8658701178366,563.3234717105547,236.4861767610279,framenr_98_framevid_example8
98,809.6747122196191,543.9484911427254,219.93116765722016,framenr_99_framevid_example8
99,817.2386081401095,529.87361115241,211.4471991276559,framenr_100_framevid_example8
100,825.665509107829,550.5828583893582,226.97267684382751,framenr_101_framevid_example8
101,827.5205146085649,574.0773206096745,240.39053827533112,framenr_102_framevid_example8
102,821.8435058775417,555.0907091792087,225.99894619987052,framenr_103_framevid_example8
103,821.1547321842379,512.653766856726,197.29191577560988,framenr_104_framevid_example8
104,834.1704968300364,507.6370679251096,187.87329520892004,framenr_105_framevid_example8
105,847.8371450987368,548.6421575730344,209.27903020721703,framenr_106_framevid_example8
106,845.1615110686272,578.0588366847912,241.11224100039652,framenr_107_framevid_example8
107,835.54442623046,564.387000099495,255.82454514162646,framenr_108_framevid_example8
108,842.4479651650851,549.6076171681482,244.59034250337467,framenr_109_framevid_example8
109,863.2707167804748,574.7652417627692,220.8272830034681,framenr_110_framevid_example8
110,873.5543772207596,615.3852003343926,201.04905916191174,framenr_111_framevid_example8
111,874.46466433318,638.4140905454287,184.1681665893861,framenr_112_framevid_example8
112,896.2095637883878,670.5978402724027,158.28853585287348,framenr_113_framevid_example8
113,939.6807565017577,741.6407313209195,130.708905535111,framenr_114_framevid_example8
114,958.4166871543132,799.7540487423162,131.50085628965496,framenr_115_framevid_example8
115,927.5516240019685,772.482984740376,167.88637869658584,framenr_116_framevid_example8
116,890.5702902062704,694.57772813813,192.9258580693592,framenr_117_framevid_example8
117,897.9652077457444,677.5322016811864,156.1673456498335,framenr_118_framevid_example8
118,933.0010280000156,744.4645568525372,82.10580400041015,framenr_119_framevid_example8
119,942.5504479586132,793.7863064408391,53.678124158795235,framenr_120_framevid_example8
120,910.3461754158707,755.3582872075026,102.76226413244557,framenr_121_framevid_example8
121,850.9179963683389,685.8270236583826,161.6356844124666,framenr_122_framevid_example8
122,765.3491878506928,659.4204830237054,156.87070459787722,framenr_123_framevid_example8
123,665.8400982783634,655.9489793490841,112.83304559333216,framenr_124_framevid_example8
124,613.6093093124439,629.0093272382957,108.07210027084238,framenr_125_framevid_example8
125,653.3846522444369,605.7578389607669,151.52526199082686,framenr_126_framevid_example8
126,726.3249859528145,628.0485358157948,172.67725094901803,framenr_127_framevid_example8
127,732.7771311488061,655.4822530953714,139.91777259188444,framenr_128_framevid_example8
128,675.0040087161731,628.8642444819162,114.70975065071343,framenr_129_framevid_example8
129,645.3901697797883,586.4983083099328,152.04970462596074,framenr_130_framevid_example8
130,670.7201121357368,607.4012369564971,208.6480894227788,framenr_131_framevid_example8
131,676.6691634692108,665.6038580079891,209.4665253933388,framenr_132_framevid_example8
132,634.3406897460035,659.7641143593448,165.1433522654268,framenr_133_framevid_example8
133,626.1643690849224,583.1188272046113,150.8822666515702,framenr_134_framevid_example8
134,701.2947432654503,541.0031596815898,185.88259547295843,framenr_135_framevid_example8
135,766.395074490285,578.1146314651712,211.48332332323605,framenr_136_framevid_example8
136,717.1329606222021,608.9192546183491,195.0888464639114,framenr_137_framevid_example8
137,611.8921662227594,570.0435417281557,178.65740547999457,framenr_138_framevid_example8
138,605.9671565459315,534.653643740099,194.55269607039716,framenr_139_framevid_example8
139,740.0940506720866,597.0170191599818,203.37423194147107,framenr_140_framevid_example8
140,890.0800492939272,720.4853581458782,167.5742591447482,framenr_141_framevid_example8
141,921.4657015990343,789.0249931199694,131.73325412839392,framenr_142_framevid_example8
142,817.7239687987521,764.0227359688554,158.94640315290232,framenr_143_framevid_example8
143,658.1546436093477,707.2453570541501,220.67804416434097,framenr_144_framevid_example8
144,542.6592332350945,675.2878137508063,231.68563103866418,framenr_145_framevid_example8
145,544.2436900600572,668.6481004289573,185.77045888563936,framenr_146_framevid_example8
146,664.0618107173627,675.4522396632368,169.35595095478772,framenr_147_framevid_example8
147,810.5541164463995,696.6652126055893,219.56439896339924,framenr_148_framevid_example8
148,875.7723088001146,721.5846331430372,252.74698242935386,framenr_149_framevid_example8
149,851.6960420380094,729.5264016173132,188.39651773284893,framenr_150_framevid_example8
150,825.5233437271874,725.1779340768535,82.83268734014044,framenr_151_framevid_example8
151,848.886480658521,733.6938750175472,62.994698315360615,framenr_152_framevid_example8
152,869.5995927216202,753.5443652832156,153.74888029971493,framenr_153_framevid_example8
153,819.3127710473633,748.5386753638595,248.52544681529358,framenr_154_framevid_example8
154,714.1942059376696,698.5500720280266,253.95271745763876,framenr_155_framevid_example8
155,627.3654369423592,634.5454295940098,197.07545519614303,framenr_156_framevid_example8
156,601.6391922886219,610.7418055324558,166.9755714965934,framenr_157_framevid_example8
157,633.4203485929302,650.8989107116381,199.9706248518814,framenr_158_framevid_example8
158,709.1642422645793,723.1899777205717,255.2668349387365,framenr_159_framevid_example8
159,803.9670099130832,763.59112667481,274.6299447544199,framenr_160_framevid_example8
160,862.6120514612907,734.7974520202484,236.4011129648946,framenr_161_framevid_example8
161,841.3698576118129,670.1565182599012,166.81051108529533,framenr_162_framevid_example8
162,772.8661018160328,642.5553377624631,118.64135803589787,framenr_163_framevid_example8
163,740.438879167518,678.8003244387654,126.94288329965089,framenr_164_framevid_example8
164,774.1707652841998,729.3101148271379,173.7085259273977,framenr_165_framevid_example8
165,816.1052287167475,741.5391861718668,208.98533508662777,framenr_166_framevid_example8
166,810.563659267316,731.7845765678164,211.00027133241505,framenr_167_framevid_example8
167,782.4475789633793,746.9246539253628,204.1589671134472,framenr_168_framevid_example8
168,782.0276730398775,779.9775951091345,213.14729071853935,framenr_169_framevid_example8
169,790.9721708494332,777.9569202744908,228.86554019129187,framenr_170_framevid_example8
170,755.3877880039506,729.6459390447819,232.4429836336369,framenr_171_framevid_example8
171,700.30423174528,689.2658456313573,223.56722223961074,framenr_172_framevid_example8
172,719.7511288646723,695.7281097404891,207.6341412717874,framenr_173_framevid_example8
173,821.2195288233814,714.6970815504475,182.75999469371925,framenr_174_framevid_example8
174,867.1676652577704,691.6463104143439,158.7890588774684,framenr_175_framevid_example8
175,747.4115401352745,630.6323031271743,159.6884761059572,framenr_176_framevid_example8
176,553.6981467478472,583.6880864608581,183.52355957629214,framenr_177_framevid_example8
177,482.8343039737649,579.1949518911432,191.34383217028414,framenr_178_framevid_example8
178,583.1641479169907,597.541086375119,166.96560424483488,framenr_179_framevid_example8
179,701.2829808244852,613.5022637552257,156.42030756640557,framenr_180_framevid_example8
180,697.9497471535406,629.7116407603282,204.54287115518534,framenr_181_framevid_example8
181,616.3266101183574,660.100591375387,275.95086945797385,framenr_182_framevid_example8
182,580.7103405501792,701.4988863894719,293.23110032371244,framenr_183_framevid_example8
183,609.6355080289326,733.1055802846016,245.6865152355066,framenr_184_framevid_example8
184,620.2941680949491,735.9740761261681,203.93574716329098,framenr_185_framevid_example8
185,580.0438102956191,710.3249572453605,219.2604072378772,framenr_186_framevid_example8
186,551.5388731930399,680.222247611145,261.3594866690275,framenr_187_framevid_example8
187,578.482786633926,676.7196978652511,276.75222133053256,framenr_188_framevid_example8
188,614.0176889612949,704.3482709178188,262.8180988154728,framenr_189_framevid_example8
189,605.6107132217195,728.9888307539613,250.084037083234,framenr_190_framevid_example8
190,589.9994600519265,714.7679856474015,243.72780821490414,framenr_191_framevid_example8
191,640.9081186947394,669.4233253153577,223.8245818240911,framenr_192_framevid_example8
192,751.2552730065953,633.7734071993315,189.07086921554472,framenr_193_framevid_example8
193,833.2198399910076,627.8763171333886,163.29050835030236,framenr_194_framevid_example8
194,834.6703473793929,632.165515322343,160.94932732245493,framenr_195_framevid_example8
195,798.7606216871018,626.6981550768708,173.64765560335388,framenr_196_framevid_example8
196,790.9960128453603,621.4339495192393,190.76046880619066,framenr_197_framevid_example8
197,813.7015956021253,631.7033119966429,210.08637246756675,framenr_198_framevid_example8
198,824.3064870130041,646.246842048365,225.71780873776717,framenr_199_framevid_example8
199,806.851298324851,643.3906939597753,226.29707721175504,framenr_200_framevid_example8
200,785.1854629083377,626.3768012717734,211.87858323133915,framenr_201_framevid_example8
201,777.509805643206,618.3078877697793,197.55009807318623,framenr_202_framevid_example8
202,775.1574516919538,627.0609237332169,194.01063892566526,framenr_203_framevid_example8
203,768.2823241665793,637.5810498361525,196.00046071077142,framenr_204_framevid_example8
204,763.6777931006635,639.0471072566742,194.9003077817646,framenr_205_framevid_example8
205,768.2328073054829,639.2872906809929,191.7226553231923,framenr_206_framevid_example8
206,774.8776053336223,647.1101041922718,191.2295560235114,framenr_207_framevid_example8
207,775.7939165728031,656.9586071523038,192.26018624557634,framenr_208_framevid_example8
208,775.936402426456,659.8879069058861,191.47154359151128,framenr_209_framevid_example8
209,782.7797373415275,658.3996333707671,190.4711845111131,framenr_210_framevid_example8
210,791.8962513858039,660.8479993612476,191.7559023830503,framenr_211_framevid_example8
211,793.0743484978109,668.0790363695501,191.6516755045883,framenr_212_framevid_example8
212,785.749128059853,674.0264439827895,184.9997310356988,framenr_213_framevid_example8
213,779.8007611409317,675.171394936737,175.496808623144,framenr_214_framevid_example8
214,783.0505932802656,672.4156774417504,173.95878089599177,framenr_215_framevid_example8
215,793.6361321358132,667.0042110740001,184.10443425918996,framenr_216_framevid_example8
216,803.4755008282531,661.210660117891,195.06465850758977,framenr_217_framevid_example8
217,805.583841401491,660.4805496592074,192.49812288240136,framenr_218_framevid_example8
218,799.4733977448652,667.9136653381033,175.67586281422084,framenr_219_framevid_example8
219,792.1390820649515,677.416895382942,159.0375465195167,framenr_220_framevid_example8
220,792.2322485914252,678.7795456326867,155.82403099906858,framenr_221_framevid_example8
221,801.2937547339409,670.2166350271735,164.1975269392528,framenr_222_framevid_example8
222,812.4158169203521,660.50432525312,172.41541341597105,framenr_223_framevid_example8
223,818.6053084602033,657.4923461194352,174.0444349799827,framenr_224_framevid_example8
224,819.6350605887428,659.5698442437576,172.59940028413104,framenr_225_framevid_example8
225,819.3107261957367,660.6536989815029,172.77745724296028,framenr_226_framevid_example8
226,819.7930452658366,658.9618704625797,174.1392831246284,framenr_227_framevid_example8
227,821.4049436978306,657.1779087972993,175.04189489760805,framenr_228_framevid_example8
228,824.650432124235,656.9489489544782,176.54888972324747,framenr_229_framevid_example8
229,828.543624806896,657.4289397640405,178.70425631064853,framenr_230_framevid_example8
230,829.1964202509113,658.1119961226416,177.5697405643741,framenr_231_framevid_example8
231,824.3282426160002,659.4276289985731,170.78417924250303,framenr_232_framevid_example8
232,818.1616610572926,660.4958751385884,163.29453185974322,framenr_233_framevid_example8
233,817.6912769850062,659.2464850987673,162.5212788580561,framenr_234_framevid_example8
234,823.8813957133956,655.6591686638602,168.69431924357522,framenr_235_framevid_example8
235,830.0355347374733,652.8541678841943,174.19791074784825,framenr_236_framevid_example8
236,829.8988881494147,653.5661628983623,172.73036138454776,framenr_237_framevid_example8
237,824.7558802921393,656.5159081751169,165.95535551847118,framenr_238_framevid_example8
238,821.1658593716184,657.6816138796503,160.5391882588012,framenr_239_framevid_example8
239,823.6349825712114,654.9866030683004,161.1820004231361,framenr_240_framevid_example8
240,830.9624863460815,650.5693658463553,167.30303994085156,framenr_241_framevid_example8
241,838.0986169799108,648.1854870120173,174.11669677377566,framenr_242_framevid_example8
242,839.8056352490394,649.4063850518093,175.6503318154366,framenr_243_framevid_example8
243,834.2098444781176,652.810890879143,169.23917527004303,framenr_244_framevid_example8
244,825.6494777245687,655.6491287311784,159.70051238023544,framenr_245_framevid_example8
245,822.931748690272,655.4800023718846,157.05398115468566,framenr_246_framevid_example8
246,830.6208080265499,651.8306649215348,165.79070919048104,framenr_247_framevid_example8
247,841.7979458682706,647.7721700120009,177.08542249585025,framenr_248_framevid_example8
248,844.5413978527675,647.8677066832462,177.5787526511825,framenr_249_framevid_example8
249,837.4395036844398,652.0942666573653,167.2535065907326,framenr_250_framevid_example8
250,832.4859093083843,654.1440833315648,161.02472944052252,framenr_251_framevid_example8
251,838.0481020001221,649.7607193325478,167.72638082699035,framenr_252_framevid_example8
252,845.6825096100657,644.5194183351898,175.79067908603685,framenr_253_framevid_example8
253,842.546395633429,647.166295664126,169.77613900115074,framenr_254_framevid_example8
254,832.0968541053951,656.0556217802866,155.04812815727962,framenr_255_framevid_example8
255,830.0483086308523,660.1064566571761,151.43679201944173,framenr_256_framevid_example8
256,840.2138914725048,654.9237169469077,163.35066793472782,framenr_257_framevid_example8
257,848.0788934903519,649.5050078968997,172.6698351168142,framenr_258_framevid_example8
258,842.8372613801638,652.3762988128786,166.2644314770793,framenr_259_framevid_example8
259,833.243274823515,658.8236645594163,155.08668546825643,framenr_260_framevid_example8
260,833.0506968162008,659.1318073230029,155.81580840481143,framenr_261_framevid_example8
261,840.4803036684066,653.7283301817748,165.85235649556859,framenr_262_framevid_example8
262,843.3795311032256,651.0961318638,170.29595063617492,framenr_263_framevid_example8
263,838.8749610987942,653.5732607985691,166.13628622711218,framenr_264_framevid_example8
264,835.8188401942481,654.7461913393113,164.44521297959423,framenr_265_framevid_example8
265,839.555760202387,651.0038303080177,171.23058802756952,framenr_266_framevid_example8
266,845.0943643906165,647.1050247691045,180.06671897252392,framenr_267_framevid_example8
267,846.2244081289723,648.0023946120015,184.53252624649664,framenr_268_framevid_example8
268,842.3642018152631,652.1307541757841,185.9154309836411,framenr_269_framevid_example8
269,834.0515129025673,656.4333849007683,185.54936156505516,framenr_270_framevid_example8
270,819.4309451076344,662.5247773754259,179.96711631174128,framenr_271_framevid_example8
271,799.4639163515842,672.8495126811786,169.14607394801232,framenr_272_framevid_example8
272,781.2595423367543,684.003017226674,161.83783362451086,framenr_273_framevid_example8
273,771.0894032847124,689.5387464850961,165.6512310951865,framenr_274_framevid_example8
274,766.5934069437027,688.9802265037661,175.888413281009,framenr_275_framevid_example8
275,760.3786184680386,689.2608205960265,180.7139557141521,framenr_276_framevid_example8
276,750.6141053198295,695.5172101999736,175.86775845950405,framenr_277_framevid_example8
277,744.1308700739626,703.7160423668396,168.78363246796985,framenr_278_framevid_example8
278,747.6491556132436,705.7369211830973,167.83116758154836,framenr_279_framevid_example8
279,758.1444481692291,700.8595654227253,171.93033785842735,framenr_280_framevid_example8
280,764.5854241429922,698.3741076999369,173.19348850398956,framenr_281_framevid_example8
281,759.6823252592014,706.867900258614,167.72702446798866,framenr_282_framevid_example8
282,748.0015686583719,723.2781173343753,160.56110059424773,framenr_283_framevid_example8
283,740.5612680664179,735.9110948891422,159.0530946082145,framenr_284_framevid_example8
284,742.3042998690971,737.8568507233646,163.5486523917451,framenr_285_framevid_example8
285,747.7050382986218,733.8567449933194,167.24671766463283,framenr_286_framevid_example8
286,749.1010938088262,732.7935275691389,165.1562555617948,framenr_287_framevid_example8
287,746.0265831291215,736.7483517048726,160.10531580837784,framenr_288_framevid_example8
288,743.9707826063973,740.4021453320703,158.21235193973885,framenr_289_framevid_example8
289,746.1984074042564,739.4334902702774,160.90585476273264,framenr_290_framevid_example8
290,750.2841265406694,735.7803977458057,164.3566481048552,framenr_291_framevid_example8
291,752.3402897608968,734.1808839803848,165.46801686125985,framenr_292_framevid_example8
292,751.6267434655418,736.2085595925605,164.98413546885624,framenr_293_framevid_example8
293,750.1452915151755,739.3106010772384,164.67425140559413,framenr_294_framevid_example8
294,749.557260408878,740.6864918265046,164.56751409694488,framenr_295_framevid_example8
295,749.6038364366324,740.602352039741,164.0096888982832,framenr_296_framevid_example8
296,748.8937904674721,741.518829605161,163.3580525240301,framenr_297_framevid_example8
297,746.7830628308963,744.4542129958804,163.4572682824224,framenr_298_framevid_example8
298,744.5017359322128,747.1938091465506,164.53134509382278,framenr_299_framevid_example8
299,743.7842828922478,746.9980603161936,166.02473021319548,framenr_300_framevid_example8
300,744.2141120687497,744.4977272150613,166.6792052326529,framenr_301_framevid_example8
301,743.6108139930661,742.9484041615299,165.2665813527067,framenr_302_framevid_example8
302,742.0032740600266,743.2227429237826,162.73329144030782,framenr_303_framevid_example8
303,742.7775422202063,742.0700693275066,162.68048030222687,framenr_304_framevid_example8
304,747.5628092500115,737.186260780583,167.18150102099483,framenr_305_framevid_example8
305,752.4855595668878,731.7429539392593,172.76100380868866,framenr_306_framevid_example8
306,753.3407058309674,730.621640323436,173.9731497029559,framenr_307_framevid_example8
307,752.6275983580117,733.223024413812,171.1415463464794,framenr_308_framevid_example8
308,756.2803039833408,733.9173785044972,170.4757386475786,framenr_309_framevid_example8
309,764.0129789082854,729.967662102827,175.0885057064936,framenr_310_framevid_example8
310,768.9924502703207,725.1251821284061,180.0453886511781,framenr_311_framevid_example8
311,768.2031696997809,723.707288146036,179.2207944885253,framenr_312_framevid_example8
312,766.8496226122379,724.4879049253439,173.7305377887884,framenr_313_framevid_example8
313,769.6804150241554,723.3420063154392,169.77579847421924,framenr_314_framevid_example8
314,774.0134705041162,719.6905803161092,170.42895765359785,framenr_315_framevid_example8
315,775.8529400832047,716.7021255617709,173.72351073563593,framenr_316_framevid_example8
316,777.4671504067953,715.831280865467,177.36001073878418,framenr_317_framevid_example8
317,782.5586708480356,714.7589384505061,180.61094645170286,framenr_318_framevid_example8
318,787.8857100475091,711.4971078210702,181.9243133008091,framenr_319_framevid_example8
319,787.3975091321489,707.6275933542425,179.52124020659298,framenr_320_framevid_example8
320,782.87240628074,705.6293728519736,175.43586634043356,framenr_321_framevid_example8
321,782.3523713628642,704.7776893388059,174.69108605479653,framenr_322_framevid_example8
322,787.9193971739877,702.0385024359023,178.62360103154643,framenr_323_framevid_example8
323,793.198717514625,696.4358332933501,182.76506167474116,framenr_324_framevid_example8
324,794.939483417016,690.2101360212607,183.5809838238327,framenr_325_framevid_example8
325,798.7140647948036,685.2861772488957,183.41877597311307,framenr_326_framevid_example8
326,808.3329466856541,680.6931714695339,185.28941864032444,framenr_327_framevid_example8
327,816.8791092786212,674.7270411970547,186.37722370365424,framenr_328_framevid_example8
328,816.2254573056446,668.0653579838636,182.2745039765249,framenr_329_framevid_example8
329,811.5174063373474,662.6685033025628,176.02193032308963,framenr_330_framevid_example8
330,816.7809587414312,658.0659374120844,176.32175183333575,framenr_331_framevid_example8
331,835.7013504770208,650.9078190861358,185.4249281693012,framenr_332_framevid_example8
332,854.9054470299509,639.1857622949509,194.50518179819113,framenr_333_framevid_example8
333,859.8584134814365,626.1731667895815,194.49062197193348,framenr_334_framevid_example8
334,851.7537482745181,619.139184431304,187.42937419243208,framenr_335_framevid_example8
335,843.6940786487237,623.0226066207125,182.57909743944757,framenr_336_framevid_example8
336,843.6663096159026,634.203904537113,183.73642837955185,framenr_337_framevid_example8
337,847.405287176461,641.3408066323493,185.95853165275895,framenr_338_framevid_example8
338,847.4431420537694,635.7350879857019,184.51699802535603,framenr_339_framevid_example8
339,843.188127965676,622.5025175714751,181.43118217297308,framenr_340_framevid_example8
340,839.6842267575523,617.8778749049671,180.95740032965784,framenr_341_framevid_example8
341,840.3678887651456,631.2456173075424,182.99590678194048,framenr_342_framevid_example8
342,844.4577567617931,651.994621098192,184.56546823706296,framenr_343_framevid_example8
343,849.2866144584834,660.0500019973138,184.89698312570633,framenr_344_framevid_example8
344,851.7850432639156,649.6390388547896,184.8436985054593,framenr_345_framevid_example8
345,849.125213697053,636.4952151603587,183.1254476202579,framenr_346_framevid_example8
346,841.7850526149723,639.065833265064,178.14170862640339,framenr_347_framevid_example8
347,835.5373453321314,657.8771210796187,172.98994054717463,framenr_348_framevid_example8
348,836.3651837615749,677.3447046563997,173.31937335044552,framenr_349_framevid_example8
349,842.8449691045992,683.5342282922696,179.23374768551128,framenr_350_framevid_example8
350,847.3840726384602,675.014908134051,184.4361948333233,framenr_351_framevid_example8
351,846.0963323473325,659.6810020194449,185.24930144727847,framenr_352_framevid_example8
352,843.4960621237158,647.8218268357937,185.2310672541654,framenr_353_framevid_example8
353,845.4448450510275,647.6736433345947,187.83201005979356,framenr_354_framevid_example8
354,851.2619890252709,660.7720759359148,189.87994318001998,framenr_355_framevid_example8
355,855.8108400992234,678.5978998832568,187.37249861198754,framenr_356_framevid_example8
356,856.4382360776344,687.0223774663685,183.5849200303812,framenr_357_framevid_example8
357,854.5417899387857,677.2104739750707,185.05640498259277,framenr_358_framevid_example8
358,852.3863913665771,653.1121624633867,191.40363411381603,framenr_359_framevid_example8
359,851.4195205722738,629.7104452784968,195.02194936191026,framenr_360_framevid_example8
