"radius","x","y","frame","videofile","normalization_value","norm_radius"
NA,NA,NA,"5","_Opp_August_19_Session_1_zoom_syncedboom_4_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"6","_Opp_August_19_Session_1_zoom_syncedboom_4_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"7","_Opp_August_19_Session_1_zoom_syncedboom_4_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"8","_Opp_August_19_Session_1_zoom_syncedboom_4_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"9","_Opp_August_19_Session_1_zoom_syncedboom_4_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"10","_Opp_August_19_Session_1_zoom_syncedboom_4_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"11","_Opp_August_19_Session_1_zoom_syncedboom_4_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"12","_Opp_August_19_Session_1_zoom_syncedboom_4_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"13","_Opp_August_19_Session_1_zoom_syncedboom_4_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"14","_Opp_August_19_Session_1_zoom_syncedboom_4_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"15","_Opp_August_19_Session_1_zoom_syncedboom_4_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"16","_Opp_August_19_Session_1_zoom_syncedboom_4_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"17","_Opp_August_19_Session_1_zoom_syncedboom_4_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"18","_Opp_August_19_Session_1_zoom_syncedboom_4_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"19","_Opp_August_19_Session_1_zoom_syncedboom_4_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"20","_Opp_August_19_Session_1_zoom_syncedboom_4_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"21","_Opp_August_19_Session_1_zoom_syncedboom_4_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"22","_Opp_August_19_Session_1_zoom_syncedboom_4_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"23","_Opp_August_19_Session_1_zoom_syncedboom_4_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"1","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"2","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"3","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"4","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"5","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"6","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"7","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"8","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"9","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"10","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"11","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"12","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"13","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"14","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"15","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"16","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"17","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"18","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"19","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"20","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"21","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"22","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"23","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"24","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"25","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"26","_Opp_August_19_Session_1_zoom_syncedboom_4_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",50.5108590403085,NA
NA,NA,NA,"1","_Opp_August_19_Session_1_zoom_syncedboom_4_3_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"2","_Opp_August_19_Session_1_zoom_syncedboom_4_3_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"3","_Opp_August_19_Session_1_zoom_syncedboom_4_3_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"4","_Opp_August_19_Session_1_zoom_syncedboom_4_3_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"5","_Opp_August_19_Session_1_zoom_syncedboom_4_3_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"6","_Opp_August_19_Session_1_zoom_syncedboom_4_3_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"7","_Opp_August_19_Session_1_zoom_syncedboom_4_3_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"8","_Opp_August_19_Session_1_zoom_syncedboom_4_3_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"9","_Opp_August_19_Session_1_zoom_syncedboom_4_3_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"10","_Opp_August_19_Session_1_zoom_syncedboom_4_3_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
"321.74494498127","972.758353298093","478.390763299104","11","_Opp_August_19_Session_1_zoom_syncedboom_4_3_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"12","_Opp_August_19_Session_1_zoom_syncedboom_4_3_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"13","_Opp_August_19_Session_1_zoom_syncedboom_4_3_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"14","_Opp_August_19_Session_1_zoom_syncedboom_4_3_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"1","_Opp_August_19_Session_1_zoom_syncedboom_5_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"2","_Opp_August_19_Session_1_zoom_syncedboom_5_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"3","_Opp_August_19_Session_1_zoom_syncedboom_5_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"4","_Opp_August_19_Session_1_zoom_syncedboom_5_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"5","_Opp_August_19_Session_1_zoom_syncedboom_5_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"6","_Opp_August_19_Session_1_zoom_syncedboom_5_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"7","_Opp_August_19_Session_1_zoom_syncedboom_5_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"8","_Opp_August_19_Session_1_zoom_syncedboom_5_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"9","_Opp_August_19_Session_1_zoom_syncedboom_5_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"10","_Opp_August_19_Session_1_zoom_syncedboom_5_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"11","_Opp_August_19_Session_1_zoom_syncedboom_5_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"12","_Opp_August_19_Session_1_zoom_syncedboom_5_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"1","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"2","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"3","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"4","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
"45.489993606265","1211.69475429292","817.094752042807","5","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"6","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"7","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"8","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
"45.5666532357539","1210.19451583347","827.496792312755","9","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"10","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
"46.961265862131","1209.79364502653","830.032962488357","11","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
"169.586050603888","1117.42443853754","697.562411433983","12","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
"163.571835698984","1120.01367584604","704.036268104058","13","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"14","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
"44.8130152269051","1212.3354681277","834.025709915824","15","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"16","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"17","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"18","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"19","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"20","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"21","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"22","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"23","_Opp_August_19_Session_1_zoom_syncedboom_5_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"1","_Opp_August_19_Session_1_zoom_syncedboom_6_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.3973297734455,NA
NA,NA,NA,"2","_Opp_August_19_Session_1_zoom_syncedboom_6_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.3973297734455,NA
NA,NA,NA,"3","_Opp_August_19_Session_1_zoom_syncedboom_6_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.3973297734455,NA
NA,NA,NA,"4","_Opp_August_19_Session_1_zoom_syncedboom_6_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.3973297734455,NA
NA,NA,NA,"5","_Opp_August_19_Session_1_zoom_syncedboom_6_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.3973297734455,NA
NA,NA,NA,"6","_Opp_August_19_Session_1_zoom_syncedboom_6_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.3973297734455,NA
NA,NA,NA,"7","_Opp_August_19_Session_1_zoom_syncedboom_6_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.3973297734455,NA
NA,NA,NA,"8","_Opp_August_19_Session_1_zoom_syncedboom_6_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.3973297734455,NA
NA,NA,NA,"9","_Opp_August_19_Session_1_zoom_syncedboom_6_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.3973297734455,NA
NA,NA,NA,"10","_Opp_August_19_Session_1_zoom_syncedboom_6_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.3973297734455,NA
"159.930555206054","1180.69796765181","906.124376927107","11","_Opp_August_19_Session_1_zoom_syncedboom_6_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.3973297734455,4.51815309882588
NA,NA,NA,"12","_Opp_August_19_Session_1_zoom_syncedboom_6_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.3973297734455,NA
"148.366762231299","1185.4104493284","919.313519133996","13","_Opp_August_19_Session_1_zoom_syncedboom_6_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.3973297734455,4.19146763840366
NA,NA,NA,"14","_Opp_August_19_Session_1_zoom_syncedboom_6_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.3973297734455,NA
"143.728392916432","1179.80939893127","917.575317154472","15","_Opp_August_19_Session_1_zoom_syncedboom_6_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.3973297734455,4.06043037246993
"141.273523030364","1178.52167991943","921.859023400026","16","_Opp_August_19_Session_1_zoom_syncedboom_6_1_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.3973297734455,3.99107853430078
NA,NA,NA,"1","_Opp_August_19_Session_1_zoom_syncedboom_6_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.6349015431294,NA
"137.206948620512","1170.24428272496","897.16059280235","2","_Opp_August_19_Session_1_zoom_syncedboom_6_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.6349015431294,3.85035295956827
"142.485920878699","1164.60989834074","892.904790915691","3","_Opp_August_19_Session_1_zoom_syncedboom_6_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.6349015431294,3.99849346310797
NA,NA,NA,"4","_Opp_August_19_Session_1_zoom_syncedboom_6_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.6349015431294,NA
"133.756487635504","1156.59369846007","901.181062646151","5","_Opp_August_19_Session_1_zoom_syncedboom_6_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.6349015431294,3.75352482659779
"143.655547438221","1159.56405883094","890.134565495089","6","_Opp_August_19_Session_1_zoom_syncedboom_6_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.6349015431294,4.03131596320963
NA,NA,NA,"7","_Opp_August_19_Session_1_zoom_syncedboom_6_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.6349015431294,NA
NA,NA,NA,"8","_Opp_August_19_Session_1_zoom_syncedboom_6_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.6349015431294,NA
NA,NA,NA,"9","_Opp_August_19_Session_1_zoom_syncedboom_6_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.6349015431294,NA
NA,NA,NA,"10","_Opp_August_19_Session_1_zoom_syncedboom_6_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.6349015431294,NA
NA,NA,NA,"11","_Opp_August_19_Session_1_zoom_syncedboom_6_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.6349015431294,NA
"148.954568426539","1135.44001420688","872.322959591849","12","_Opp_August_19_Session_1_zoom_syncedboom_6_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.6349015431294,4.18001908174932
"165.40210929005","1107.21838616866","847.883209413962","13","_Opp_August_19_Session_1_zoom_syncedboom_6_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.6349015431294,4.64157615504737
"147.0488803674","1132.25053014489","855.008346339312","14","_Opp_August_19_Session_1_zoom_syncedboom_6_2_boomDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",35.6349015431294,4.12654094720663
