"radius","x","y","frame","videofile","normalization_value","norm_radius"
NA,NA,NA,"15","_Opp_August_20_Session_1_zoom_syncedboom_7_5_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",225.985164639785,NA
"156.928727426398","1173.90184386487","698.31966152142","16","_Opp_August_20_Session_1_zoom_syncedboom_7_5_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",225.985164639785,0.694420484090354
"130.111711688909","1170.45647682725","730.545943134279","17","_Opp_August_20_Session_1_zoom_syncedboom_7_5_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",225.985164639785,0.575753332730066
"131.559105314186","1165.97227844981","731.230075934186","18","_Opp_August_20_Session_1_zoom_syncedboom_7_5_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",225.985164639785,0.582158149734687
NA,NA,NA,"19","_Opp_August_20_Session_1_zoom_syncedboom_7_5_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",225.985164639785,NA
"167.11018917359","1166.54376533726","699.938847265125","20","_Opp_August_20_Session_1_zoom_syncedboom_7_5_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",225.985164639785,0.739474157252576
"164.693811734781","1166.0145341678","703.379448461715","21","_Opp_August_20_Session_1_zoom_syncedboom_7_5_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",225.985164639785,0.728781519783826
NA,NA,NA,"22","_Opp_August_20_Session_1_zoom_syncedboom_7_5_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",225.985164639785,NA
"162.356083500127","1164.97583897098","708.572726126788","23","_Opp_August_20_Session_1_zoom_syncedboom_7_5_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",225.985164639785,0.718436910488874
"162.07903976174","1162.64942823432","708.431439604902","24","_Opp_August_20_Session_1_zoom_syncedboom_7_5_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",225.985164639785,0.717210972764915
"160.878082780648","1162.80482089893","709.712450832256","25","_Opp_August_20_Session_1_zoom_syncedboom_7_5_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",225.985164639785,0.711896654973275
"164.295491604863","1157.94111444862","704.321183995284","26","_Opp_August_20_Session_1_zoom_syncedboom_7_5_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",225.985164639785,0.727018925630565
"137.566364657054","1156.73191569535","733.22997531563","27","_Opp_August_20_Session_1_zoom_syncedboom_7_5_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",225.985164639785,0.608740688249741
"163.36500007671","1155.70311582249","704.982404710088","28","_Opp_August_20_Session_1_zoom_syncedboom_7_5_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",225.985164639785,0.722901436194317
"148.999062099196","1151.06875445978","719.939335551861","29","_Opp_August_20_Session_1_zoom_syncedboom_7_5_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",225.985164639785,0.659331165993559
"161.735739996637","1148.98290548533","706.432163912253","30","_Opp_August_20_Session_1_zoom_syncedboom_7_5_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",225.985164639785,0.715691847535389
NA,NA,NA,"31","_Opp_August_20_Session_1_zoom_syncedboom_7_5_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",225.985164639785,NA
NA,NA,NA,"1","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"2","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"3","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"4","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"5","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"6","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"7","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
"136.80503406811","1136.23373945711","915.777178461279","8","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"9","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
"195.470378510769","1173.90516055732","856.448272795623","10","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
"198.194348029776","1172.29499573739","843.263232550899","11","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
"129.661559188402","1159.16842005274","899.828976936443","12","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
"141.417501759272","1157.31630813989","878.089864389175","13","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
"139.592610727764","1155.75376508437","878.292672003308","14","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
"149.643894309709","1157.10923086684","866.192891285094","15","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
"147.182085276081","1161.24147333737","869.991759401165","16","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
"148.602278547817","1161.05037908664","872.057771494215","17","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
"44.8679455606323","1146.55406830509","998.111619945149","18","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
"176.573332839468","1164.97387549619","844.516249220452","19","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"20","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"21","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"22","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"23","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"24","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"25","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"26","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"27","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"28","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"29","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"30","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"31","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"32","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
NA,NA,NA,"33","_Opp_August_20_Session_1_zoom_syncedboom_8_6_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",NA,NA
"236.060642574795","1282.47221412951","897.602718354575","1","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,4.04716330490969
"310.97071468317","1170.31913629585","1043.97020848687","2","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,5.33146589638931
"294.161638942807","1185.96551910311","1005.81392776292","3","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,5.043281157994
"236.612551144585","1303.08423379135","860.886389104623","4","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,4.05662555192789
"245.699568381568","1301.37673133787","849.715690274958","5","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,4.21241875113071
"245.767883188134","1312.57727673213","841.772006204396","6","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,4.21358998058811
"137.150881830096","1015.01805530634","696.746410283941","7","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,2.35139585372812
"137.215814941624","1017.82176656624","697.608788903832","8","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,2.35250910540525
"300.318067373409","1173.02348256633","1033.2115546914","9","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,5.14883060902433
"848.372968694016","753.667062840337","1506.11460406441","10","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,14.5450080552408
"230.622939301955","1325.11429886031","825.876584901074","11","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,3.95393610316701
"278.448690568918","1187.50172852017","980.560214997661","12","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,4.77388907561587
"240.789104818934","1324.76857204089","829.98074842956","13","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,4.12823085888394
"429.620241381715","1567.51381983397","622.792460922024","14","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,7.36566357272202
"236.555632651337","1288.19938888307","868.935374970968","15","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,4.05564970760784
"400.916685174456","1536.85550822127","649.426482748027","16","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,6.87355282467292
"422.671305779846","1555.65570910115","631.453874758855","17","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,7.24652690991659
"390.561519129977","1517.992754923","654.723810267745","18","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,6.69601773210372
"239.675534579296","1311.84112763703","830.369059765901","19","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,4.10913915193041
"239.050036978994","1305.50288064764","825.433383500042","20","_Opp_August_20_Session_1_zoom_syncedboom_9_7_PelangiDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",58.3274320283606,4.09841525103935
NA,NA,NA,"1","_Opp_August_26_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",44.0267799908208,NA
NA,NA,NA,"2","_Opp_August_26_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",44.0267799908208,NA
NA,NA,NA,"3","_Opp_August_26_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",44.0267799908208,NA
NA,NA,NA,"4","_Opp_August_26_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",44.0267799908208,NA
NA,NA,NA,"5","_Opp_August_26_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",44.0267799908208,NA
"647.90427100346","790.901302311593","891.041304133437","6","_Opp_August_26_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",44.0267799908208,14.7161402932157
NA,NA,NA,"7","_Opp_August_26_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",44.0267799908208,NA
"648.931006401102","799.736741480972","870.500708529762","8","_Opp_August_26_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",44.0267799908208,14.7394609947945
NA,NA,NA,"9","_Opp_August_26_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",44.0267799908208,NA
"845.803239625665","1180.03562326672","269.275311923793","10","_Opp_August_26_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",44.0267799908208,19.2111083254784
"859.681978858889","1193.25231072217","252.162926719838","11","_Opp_August_26_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",44.0267799908208,19.5263423543154
"846.622305937104","1179.02950080311","269.043901894645","12","_Opp_August_26_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",44.0267799908208,19.2297121459625
NA,NA,NA,"13","_Opp_August_26_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",44.0267799908208,NA
NA,NA,NA,"14","_Opp_August_26_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",44.0267799908208,NA
NA,NA,NA,"15","_Opp_August_26_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",44.0267799908208,NA
NA,NA,NA,"16","_Opp_August_26_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",44.0267799908208,NA
"836.829545560639","1178.77898671148","280.743892610516","17","_Opp_August_26_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",44.0267799908208,19.007284787466
"842.835806289883","1181.07188022918","271.734926964953","18","_Opp_August_26_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",44.0267799908208,19.1437076812251
"653.867231122533","767.425622661636","1009.49859550012","19","_Opp_August_26_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",44.0267799908208,14.8515796807956
"253.412610046756","1149.90035819383","705.746135872293","1","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.26328639159044
"268.983351682444","1137.85524660236","681.913059327363","2","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.40235227171582
"276.861580585362","1133.63321915857","667.627785773986","3","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.47271454872532
"292.344209742084","1119.67511158945","646.253897847359","4","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.61099347600516
"301.691005847957","1116.38182408663","644.611428999758","5","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.69447186497519
"304.056065136187","1121.6759850569","642.24804430974","6","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.71559475424801
"302.360309197043","1133.28862302372","641.668396832602","7","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.70044956735374
"306.004762461446","1132.11734808262","634.787676579285","8","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.7329990189244
"307.11927347855","1135.32484382996","636.513346933498","9","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.74295297353551
"321.022706202202","1125.78884313537","632.485185660787","10","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.86712773371824
"312.353406255998","1142.26055850041","639.668372462174","11","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.78970021900522
"312.149161551475","1145.99093445682","644.311784207239","12","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.78787606250324
"311.879530251774","1151.12702350808","646.557757860618","13","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.78546792325852
"313.852478694262","1150.40324911643","650.320787026497","14","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.8030887802489
"312.338360178388","1155.8396491939","660.365619552691","15","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.78956583902036
"310.636718683186","1161.82817800555","665.03166783955","16","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.77436808686925
"310.117880553041","1163.48187334527","674.715276074706","17","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.76973422401934
"310.907485722602","1164.06385699796","678.618107342913","18","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.77678636966697
"313.162134719761","1164.58081500711","680.45476344981","19","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.79692315919825
"314.577094585776","1165.125595675","684.72098446488","20","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.80956049168461
"307.324471790738","1175.3310674373","688.116981275935","21","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.74478564692721
"313.629034224416","1166.76941018883","694.134780043912","22","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.80109314622033
"317.424590541465","1163.05617862579","697.418901751033","23","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.83499213395936
"315.142449706959","1168.15744171295","701.669199228979","24","_Opp_August_29_Session_1_zoom_syncedboom_1_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",111.966656534651,2.81460980849625
"253.582489347436","1102.18809211176","659.783168962515","1","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,2.50651295305696
"256.073840817345","1112.90027366347","660.365232673529","2","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,2.53113848909461
"273.634077926171","1095.55390648365","649.121821006187","3","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,2.70471104879813
"274.447391303126","1096.56307079764","655.519813752517","4","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,2.71275017058244
"278.478202493161","1100.46252754207","662.093786616044","5","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,2.75259235560535
"286.830165116719","1104.7981740817","660.419615818753","6","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,2.83514656726747
"289.253134817","1109.72989642061","662.704950078732","7","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,2.85909618994941
"293.690650713592","1103.82038277738","663.863266173875","8","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,2.90295841049479
"292.850689648773","1108.44611614355","665.605052123347","9","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,2.89465589207386
"295.102613560591","1108.06385009127","663.857886178664","10","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,2.91691482828352
"296.312605314182","1106.31646373034","660.526960110184","11","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,2.92887488124803
"299.11513100438","1102.68097623266","657.056108151637","12","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,2.95657619044265
"301.655391332775","1099.60879488675","651.498795546809","13","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,2.98168516162455
"305.555107288996","1097.58205824507","642.829891136771","14","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,3.02023154778341
"309.368529169462","1094.5666473869","635.674723773485","15","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,3.0579249680328
"310.047377067723","1093.04616602691","633.298794482628","16","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,3.06463497807539
"309.778897792165","1093.77605472828","629.840976272856","17","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,3.06198121919975
"310.704054391958","1092.25058728964","625.685127721845","18","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,3.07112584510414
"312.529744791577","1086.16836879868","621.266180986529","19","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,3.08917171509577
"310.821485390154","1087.02003402148","618.169342430911","20","_Opp_August_29_Session_1_zoom_syncedboom_2_1_RogerDLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",101.169431036917,3.07228658107935
